Date,AFG,ALB,DZA,AND,AGO,AIA,ATG,ARG,ARM,ABW,AUS,AUT,AZE,BHS,BHR,BGD,BRB,BLR,BEL,BLZ,BEN,BMU,BTN,BOL,BES,BIH,BWA,BRA,VGB,BRN,BGR,BFA,BDI,KHM,CMR,CAN,CPV,CYM,CAF,TCD,CHL,CHN,COL,COM,COG,COK,CRI,CIV,HRV,CUB,CUW,CYP,CZE,COD,DNK,DJI,DMA,DOM,ECU,EGY,SLV,GNQ,ERI,EST,SWZ,ETH,FRO,FLK,FJI,FIN,FRA,PYF,GAB,GMB,GEO,DEU,GHA,GIB,GRC,GRL,GRD,GTM,GIN,GNB,GUY,HTI,HND,HKG,HUN,ISL,IND,IDN,IRN,IRQ,IRL,IMN,ISR,ITA,JAM,JPN,JOR,KAZ,KEN,KIR,KWT,KGZ,LAO,LVA,LBN,LSO,LBR,LBY,LIE,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MHL,MRT,MUS,MEX,FSM,MDA,MCO,MNG,MNE,MSR,MAR,MOZ,MMR,NAM,NRU,NPL,NLD,NCL,NZL,NIC,NER,NGA,PRK,MKD,NOR,OMN,PAK,PLW,PSE,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,RWA,SHN,KNA,LCA,SPM,VCT,WSM,SMR,STP,SAU,SEN,SRB,SYC,SLE,SGP,SVK,SVN,SLB,SOM,ZAF,KOR,SSD,ESP,LKA,SDN,SUR,SWE,CHE,SYR,TWN,TJK,TZA,THA,TLS,TGO,TON,TTO,TUN,TUR,TCA,TUV,UGA,UKR,ARE,GBR,USA,URY,UZB,VUT,VAT,VEN,VNM,WLF,YEM,ZMB,ZWE,World
13/05/2020,127,31,522,49,2,0,3,329,48,3,98,701,35,11,10,269,7,146,8843,2,2,8,0,142,0,120,1,13240,1,1,96,51,1,0,136,6091,2,1,0,42,346,4633,509,1,11,0,8,24,94,79,1,16,290,50,533,3,0,409,2334,556,20,6,0,61,2,5,0,0,0,294,27079,0,9,1,11,7634,24,0,155,0,0,29,14,3,10,16,123,4,430,10,2551,1028,6783,115,1497,23,266,31106,9,726,9,33,40,0,82,12,0,19,26,0,20,3,1,39,103,0,0,3,113,4,44,6,0,2,10,4220,0,185,4,0,9,1,188,0,6,0,0,0,5577,0,22,5,49,164,0,95,229,17,770,0,2,256,0,11,10760,772,861,1175,14,1036,2212,0,0,0,0,0,0,0,41,6,273,21,222,0,26,21,27,103,0,52,219,260,0,27104,9,90,1,3460,1761,3,7,23,21,56,0,11,0,8,45,3952,1,0,0,439,206,46649,87791,19,11,0,0,10,0,0,12,7,4,323292
14/05/2020,136,31,529,49,2,0,3,353,49,3,98,702,35,11,10,283,7,151,8903,2,2,9,0,152,0,122,1,13999,1,1,99,51,1,0,139,6213,2,1,0,46,368,4633,525,1,15,0,8,24,94,79,1,17,293,50,537,3,0,422,2338,571,23,7,0,62,2,5,0,0,0,296,27430,0,10,1,12,7723,24,0,156,0,0,29,15,3,10,18,133,4,436,10,2649,1043,6854,115,1506,23,268,31368,9,742,9,34,42,0,88,12,0,19,26,0,20,3,1,39,103,0,0,3,113,4,46,6,0,2,10,4477,0,194,4,0,9,1,190,0,6,0,0,0,5605,0,22,8,50,167,0,95,232,18,834,0,2,260,0,11,11277,790,883,1184,14,1053,2305,0,0,0,0,0,0,0,41,7,283,23,224,0,26,21,27,103,0,53,238,260,0,27321,9,90,1,3529,1763,3,7,32,21,56,0,11,0,8,45,4007,1,0,0,456,208,47114,89560,19,11,0,0,10,0,0,12,7,4,329043
15/05/2020,153,31,536,49,2,0,3,356,52,3,98,705,36,11,12,298,7,156,8959,2,2,9,0,164,0,128,1,14962,1,1,102,51,1,0,140,6337,2,1,0,48,394,4633,546,1,15,0,9,24,95,79,1,17,295,50,537,4,0,424,2594,592,25,7,0,63,2,5,0,0,0,296,27532,0,10,1,12,7824,28,0,160,0,0,30,15,3,10,18,134,4,442,10,2753,1076,6902,117,1518,24,268,31610,9,760,9,34,45,0,96,14,0,19,26,0,20,3,1,41,104,0,0,3,113,4,46,6,0,3,10,4767,0,202,4,0,9,1,190,0,6,0,0,0,5658,0,22,8,51,171,0,97,232,20,834,0,2,266,0,11,11824,806,907,1190,14,1070,2418,0,0,0,0,0,0,0,41,7,292,25,225,0,27,21,27,103,0,53,247,262,4,27459,9,91,1,3646,1767,3,7,36,21,56,0,11,0,8,45,4055,1,0,0,476,210,47535,91188,19,11,0,0,10,0,0,15,7,4,334799
16/05/2020,168,31,542,51,2,0,3,363,55,3,98,709,36,11,12,314,7,160,9005,2,2,9,0,165,0,129,1,15662,1,1,105,51,1,0,140,6452,3,1,0,50,421,4634,562,1,15,0,10,25,95,79,1,17,296,61,543,4,0,428,2688,612,26,7,0,63,2,5,0,0,0,297,27630,0,11,1,12,7881,29,0,162,0,0,33,16,4,10,20,138,4,448,10,2871,1089,6937,121,1533,24,271,31763,9,778,9,34,50,0,107,14,0,19,26,0,20,3,1,42,104,0,0,3,113,4,48,6,0,4,10,5045,0,207,4,0,9,1,192,0,6,0,0,1,5685,0,22,8,51,176,0,98,232,21,873,0,2,269,0,11,12333,817,915,1203,15,1094,2537,0,0,0,0,0,0,0,41,7,302,25,228,0,29,22,28,103,0,55,261,262,4,27563,9,97,1,3674,1768,3,7,36,21,56,0,11,0,8,45,4096,1,0,0,497,214,47954,92357,19,11,0,0,10,0,0,18,7,4,339340
17/05/2020,169,31,548,51,2,0,3,373,60,3,99,709,39,11,12,328,7,165,9052,2,2,9,0,169,0,133,1,16118,1,1,108,51,1,0,140,6542,3,1,0,53,450,4634,574,1,15,0,10,27,95,79,1,17,298,61,547,4,0,428,2736,630,30,7,0,63,2,5,0,0,0,299,28113,0,11,1,12,7914,29,0,163,0,0,33,16,4,10,20,142,4,451,10,3025,1148,6988,123,1543,24,275,31908,9,787,9,34,50,0,112,14,0,19,26,0,20,3,1,43,107,0,1,3,113,4,52,6,0,4,10,5177,0,211,4,0,9,1,192,0,6,0,0,2,5695,0,22,8,54,182,0,101,232,22,903,0,2,275,0,11,12835,824,925,1218,15,1107,2631,0,0,0,0,0,0,0,41,7,312,25,230,0,32,22,28,104,0,56,264,263,4,27563,9,97,1,3679,1772,3,7,39,21,56,0,11,0,8,45,4140,1,0,0,514,220,48331,93172,20,12,0,0,10,0,0,20,7,4,343218
18/05/2020,173,31,555,51,3,0,3,382,61,3,99,710,40,11,12,349,7,171,9080,2,2,9,0,174,0,133,1,16853,1,1,110,51,1,0,140,6637,3,1,0,53,478,4634,592,1,15,0,10,28,95,79,1,17,297,61,548,7,0,434,2799,645,30,7,0,64,2,5,0,0,0,299,28242,0,11,1,12,7935,29,0,165,0,0,35,16,4,10,20,146,4,462,10,3156,1191,7057,127,1547,24,278,32007,9,796,9,35,50,0,118,14,0,19,26,0,21,3,1,45,107,0,1,3,114,4,52,6,0,4,10,5332,0,217,4,0,9,1,192,0,6,0,0,2,5709,0,22,8,55,191,0,104,233,25,939,0,2,279,0,11,13369,831,936,1231,15,1120,2722,0,0,0,0,0,0,0,41,7,320,26,231,0,33,22,28,104,0,57,286,263,4,27709,9,105,1,3698,1778,3,7,39,21,56,0,12,0,8,46,4171,1,0,0,535,224,48738,94394,20,13,0,0,10,0,0,20,7,4,347613
19/05/2020,177,31,561,51,3,0,3,393,64,3,100,712,41,11,12,370,7,175,9108,2,2,9,0,189,0,134,1,17983,1,1,112,51,1,0,140,6714,3,1,0,56,509,4634,613,1,15,0,10,28,96,79,1,17,302,61,551,7,0,441,2839,659,30,7,0,64,2,5,0,0,0,301,28025,0,12,1,12,8007,31,0,165,0,0,43,18,6,10,20,147,4,467,10,3302,1221,7119,131,1561,24,280,32169,9,805,9,35,50,0,121,14,0,21,26,0,22,3,1,45,109,0,2,3,114,4,53,6,0,4,10,5666,0,221,4,0,9,1,193,0,6,0,0,2,5730,0,22,8,55,192,0,106,233,27,985,0,2,281,0,11,13984,837,948,1247,15,1137,2837,0,0,0,0,0,0,0,41,8,329,30,234,0,33,22,28,104,0,59,312,263,4,27778,9,111,1,3743,1781,3,7,44,21,56,0,12,0,8,47,4199,1,0,0,548,227,49110,95822,20,13,0,0,10,0,0,28,7,4,352581
20/05/2020,187,31,568,51,3,0,3,403,67,3,100,716,43,11,12,386,7,179,9150,2,2,9,0,199,0,136,1,19059,1,1,116,52,1,0,146,6832,3,1,0,57,544,4634,630,1,15,0,10,29,96,79,1,17,304,61,554,9,0,446,2888,680,31,7,0,64,2,5,0,0,0,301,28136,0,12,1,12,8090,31,0,166,0,0,45,18,6,10,21,147,4,470,10,3434,1242,7183,134,1571,24,281,32330,9,818,9,35,50,0,124,14,0,21,26,0,23,3,1,46,109,0,2,3,114,4,55,6,0,4,10,6090,0,228,4,0,9,1,194,0,6,0,0,2,5763,0,22,8,58,200,0,110,234,30,1017,0,2,287,0,11,14512,842,962,1263,16,1147,2972,0,0,0,0,0,0,0,41,8,339,30,235,0,34,22,28,105,0,61,339,264,4,27888,9,111,1,3831,1781,3,7,44,21,56,0,12,0,8,47,4222,1,0,0,564,233,49463,97292,20,13,0,0,10,0,0,29,7,4,357987
21/05/2020,193,31,575,51,3,0,3,416,70,3,101,717,44,11,12,408,7,185,9186,2,3,9,0,215,0,140,1,20128,1,1,120,52,1,0,156,6933,3,1,0,58,589,4634,652,1,16,0,10,29,97,80,1,17,306,61,561,10,0,448,2939,696,33,10,0,64,2,5,0,0,0,302,28218,0,12,1,12,8147,31,0,168,0,0,48,18,6,10,22,156,4,473,10,3584,1278,7249,140,1583,24,281,32486,9,826,9,35,50,0,129,14,0,22,26,0,23,3,1,46,109,0,2,3,115,4,60,6,0,5,10,6510,0,233,4,0,9,1,196,0,6,0,0,3,5790,0,22,17,60,211,0,111,235,31,1067,0,2,291,0,11,15056,846,972,1277,17,1156,3099,0,0,0,0,0,0,0,41,8,351,33,237,0,35,23,28,106,0,61,369,264,4,27940,9,121,1,3871,1786,3,7,44,21,56,0,12,0,8,47,4249,1,0,0,579,237,49805,98474,20,13,0,0,10,0,0,33,7,4,363022
22/05/2020,205,31,582,51,3,0,3,433,74,3,101,721,46,11,12,432,7,190,9212,2,3,9,0,230,0,141,1,21159,1,1,125,52,1,0,159,7036,3,1,0,58,630,4634,682,1,16,0,10,29,99,81,1,17,312,63,561,10,0,456,3056,707,33,11,0,64,2,5,0,0,0,302,28366,0,12,1,12,8174,31,0,169,0,0,51,19,6,10,22,167,4,476,10,3726,1326,7300,147,1592,24,281,32616,9,836,9,35,50,0,138,14,0,22,26,0,23,3,1,46,109,0,2,3,115,4,62,6,0,6,10,6989,0,237,4,0,9,1,197,0,6,0,0,3,5803,0,22,17,60,221,0,112,235,34,1101,0,2,295,0,11,15583,857,982,1289,19,1166,3249,0,0,0,0,0,0,0,41,8,364,33,237,0,38,23,28,106,0,61,397,266,6,28628,9,137,1,3925,1788,4,7,44,21,56,0,12,0,8,47,4276,1,0,0,588,241,50105,99678,20,13,0,0,10,0,0,33,7,4,368727
23/05/2020,215,31,592,51,4,0,3,445,77,3,102,724,49,11,13,452,7,194,9237,2,3,9,0,240,0,141,1,22205,1,1,126,52,1,0,159,7129,3,1,1,60,673,4634,705,1,16,0,10,30,99,81,1,17,314,63,561,10,0,458,3096,735,33,11,0,64,2,5,0,0,0,303,28452,0,12,1,12,8216,31,0,171,0,0,55,20,6,10,25,167,4,482,10,3868,1351,7359,152,1604,24,281,32735,9,845,9,35,50,0,148,14,0,22,26,0,24,3,1,47,109,0,2,3,115,4,63,6,0,6,10,7179,0,242,4,0,9,1,198,0,6,0,0,3,5826,0,22,17,61,221,0,113,235,36,1133,0,3,299,0,11,16101,863,993,1302,21,1176,3388,0,0,0,0,0,0,0,41,8,379,34,238,0,39,23,28,106,0,61,407,266,8,28678,9,146,1,3992,1789,4,7,44,21,56,0,12,0,8,48,4308,1,0,0,605,244,50389,100756,22,13,0,0,10,0,0,39,7,4,373180
24/05/2020,222,32,600,51,4,0,3,452,81,3,102,728,49,11,14,480,7,199,9280,2,3,9,0,250,0,144,1,22863,1,1,130,52,1,0,165,7218,3,1,1,60,718,4634,727,1,16,0,10,30,99,82,1,17,315,63,562,10,0,458,3108,764,35,11,0,64,2,5,0,0,0,303,28372,0,12,1,12,8247,32,0,171,0,0,58,20,6,10,25,180,4,486,10,4024,1372,7417,160,1608,24,282,32785,9,852,9,35,51,0,156,14,0,22,26,0,26,3,1,48,110,0,2,4,115,4,65,6,0,6,10,7394,0,250,4,0,9,1,199,0,6,0,0,3,5837,0,23,17,61,226,0,113,235,37,1167,0,3,306,0,11,16644,868,996,1316,23,1185,3541,0,0,0,0,0,0,0,42,8,390,35,238,0,40,23,28,107,0,61,429,267,8,28752,9,165,1,3998,1790,4,7,44,21,57,0,12,0,8,48,4340,1,0,0,617,245,50670,101395,22,13,0,0,10,0,0,42,7,4,376583
25/05/2020,223,32,609,51,4,0,3,467,87,3,102,729,51,11,14,501,7,204,9312,2,3,9,0,261,0,146,1,23590,1,1,130,52,1,0,165,7312,3,1,1,61,761,4634,750,1,16,0,10,30,100,82,1,17,317,67,563,14,0,460,3203,783,35,12,0,65,2,5,0,0,0,303,28461,0,14,1,12,8257,32,0,172,0,0,59,20,7,11,26,182,4,491,10,4172,1391,7451,163,1606,24,284,32877,9,857,9,35,52,0,165,16,0,22,26,0,26,3,1,49,110,0,2,4,115,4,67,6,0,9,10,7633,0,261,4,0,9,1,200,1,6,0,0,4,5845,0,23,17,62,233,0,113,235,37,1197,0,3,310,0,11,17216,873,1007,1330,26,1205,3633,0,0,0,0,0,0,0,42,11,399,35,239,0,42,23,28,107,0,66,481,269,8,26834,10,170,1,4029,1793,4,7,46,21,57,0,13,0,8,48,4369,1,0,0,623,248,50949,101995,22,13,0,0,10,0,0,44,7,4,378276
26/05/2020,224,33,617,51,4,0,3,484,91,3,103,730,52,11,14,522,7,208,9334,2,3,9,0,274,0,149,1,24644,1,1,130,52,1,0,175,7400,4,1,1,62,806,4634,776,1,16,0,10,30,101,82,1,17,317,68,563,14,0,468,3203,797,36,12,0,65,2,6,0,0,0,304,28598,0,14,1,12,8302,34,0,173,0,0,63,20,7,11,27,188,4,499,10,4344,1418,7508,169,1615,24,284,32955,9,863,9,37,52,0,172,16,0,22,26,0,26,3,1,51,110,0,2,4,115,5,70,6,0,13,10,8134,0,267,4,0,9,1,202,1,6,0,0,4,5871,0,23,17,63,249,0,116,235,37,1225,0,3,313,0,11,17796,886,1024,1342,28,1216,3807,0,0,0,0,0,0,0,42,12,411,36,239,0,44,23,28,108,0,67,524,269,8,27117,10,170,1,4125,1795,4,7,46,21,57,0,13,0,8,48,4397,1,0,0,644,253,51249,102648,22,14,0,0,11,0,0,49,7,4,383054
27/05/2020,230,33,623,51,4,0,3,500,98,3,103,732,54,11,15,544,7,214,9364,2,3,9,0,280,0,151,1,25705,1,2,133,53,1,0,175,7497,4,1,1,64,841,4634,803,2,19,0,10,31,101,82,1,17,317,68,565,18,0,474,3275,816,39,12,0,66,2,6,0,0,0,304,28599,0,14,1,12,8349,34,0,173,0,0,68,20,7,11,31,194,4,505,10,4534,1473,7564,175,1631,24,286,33072,9,870,9,37,55,0,175,16,0,23,26,0,26,4,1,51,110,0,2,4,115,5,70,7,0,16,10,8597,0,274,4,0,9,1,202,1,6,0,0,4,5886,0,23,17,63,254,0,119,235,39,1260,0,3,315,0,11,18340,904,1028,1356,30,1227,3968,0,0,0,0,0,0,0,42,12,425,38,240,0,45,23,28,108,0,67,552,269,10,27117,10,195,1,4220,1796,4,7,47,21,57,0,13,0,8,48,4431,1,0,0,658,255,51531,104100,22,14,0,0,11,0,0,53,7,4,388273
28/05/2020,239,33,630,51,4,0,3,508,113,3,103,736,56,11,15,559,7,219,9388,2,3,9,0,293,0,153,1,26895,1,2,134,53,1,0,175,7614,4,1,1,65,890,4634,822,2,19,0,10,32,102,82,1,17,319,69,568,20,0,485,3313,845,39,12,0,66,2,7,0,0,0,304,28666,0,14,1,12,8411,34,0,175,0,0,80,22,8,11,33,196,4,509,10,4711,1496,7627,179,1639,24,287,33142,9,884,9,37,58,0,185,16,0,24,26,0,27,5,1,52,110,0,2,4,115,5,72,7,0,19,10,9044,0,282,4,0,9,1,202,2,6,0,0,5,5918,0,23,35,64,259,0,121,236,40,1317,0,3,320,0,11,18924,921,1038,1369,33,1235,4142,0,0,0,0,0,0,0,42,12,441,39,241,0,45,23,28,108,0,72,577,269,10,27119,10,195,1,4266,1796,4,7,47,21,57,0,13,0,8,48,4461,1,0,0,669,258,51819,105166,22,14,0,0,11,0,0,57,7,4,393265
29/05/2020,250,33,638,51,4,0,3,520,120,3,103,737,58,11,15,582,7,224,9430,2,3,9,0,300,0,153,1,28032,1,2,136,53,1,0,177,7714,4,1,1,65,944,4634,853,2,19,0,10,32,103,82,1,17,319,69,568,20,0,488,3334,879,42,12,0,67,2,8,0,0,0,304,28717,0,15,1,12,8450,34,0,175,0,0,90,22,8,11,34,196,4,517,10,4980,1520,7677,185,1645,24,287,33229,9,890,9,37,62,0,194,16,0,24,26,0,27,5,1,52,110,0,5,4,115,5,73,9,0,20,10,9415,0,288,4,0,9,1,202,2,6,0,0,6,5946,0,23,35,64,261,0,126,236,40,1395,0,3,326,0,11,19609,942,1051,1383,36,1248,4374,0,0,0,0,0,0,0,42,12,458,41,242,0,45,23,28,108,0,72,611,269,10,27121,10,233,1,4350,1796,4,7,47,21,57,0,13,0,8,48,4489,1,0,0,679,260,52073,106275,22,14,0,0,14,0,0,65,7,4,398421
30/05/2020,252,33,646,51,4,0,3,528,127,3,103,739,61,11,17,610,7,229,9453,2,3,9,0,310,0,153,1,28896,1,2,139,53,1,0,191,7772,4,1,1,65,997,4634,890,2,19,0,10,33,103,83,1,17,319,69,571,22,0,498,3334,913,46,12,0,67,2,8,0,0,0,305,28774,0,17,1,12,8489,35,0,175,0,0,102,23,8,12,35,201,4,524,10,5185,1573,7734,195,1651,24,287,33340,9,895,9,38,63,0,205,16,0,24,26,0,27,5,1,54,110,0,6,4,115,5,76,9,0,20,10,9779,0,291,4,0,9,1,204,2,6,0,0,6,5966,0,23,35,64,273,0,131,236,42,1483,0,3,330,0,11,20111,950,1061,1396,36,1259,4555,1,0,0,0,0,0,0,42,12,480,42,242,0,46,23,28,108,0,73,643,270,10,27125,10,262,1,4395,1796,4,7,47,21,57,0,13,0,8,48,4515,1,0,0,696,262,52292,107223,22,14,0,0,14,0,0,77,7,4,402782
31/05/2020,254,33,653,51,4,0,3,539,131,3,103,741,63,11,19,650,7,235,9467,2,3,9,0,313,0,153,1,29367,1,2,140,53,1,0,191,7828,4,1,2,65,1054,4634,939,2,20,0,10,33,103,83,1,17,320,72,574,24,0,502,3358,959,46,12,0,68,2,11,0,0,0,305,28805,0,17,1,12,8500,36,0,175,0,0,108,23,8,12,35,212,4,526,10,5408,1613,7797,205,1652,24,287,33415,9,898,9,41,64,0,212,16,0,24,27,0,27,5,1,54,110,0,6,4,115,5,77,9,0,23,10,9930,0,295,4,0,9,1,205,2,6,0,0,8,5971,0,23,35,64,287,0,133,236,49,1543,0,3,336,0,11,20710,957,1064,1410,38,1266,4693,1,0,0,0,0,0,0,42,12,503,42,243,0,46,23,28,108,0,78,683,271,10,27127,10,286,1,4395,1796,5,7,47,21,57,0,13,0,8,48,4540,1,0,0,708,264,52487,107846,22,15,0,0,14,0,0,80,7,4,406071
1/06/2020,269,33,661,51,4,0,3,556,139,3,102,741,68,11,19,672,7,240,9486,2,3,9,0,343,0,154,1,30108,1,2,140,53,1,0,199,7875,4,1,4,66,1113,4634,969,2,20,0,10,33,103,83,1,17,321,72,576,24,0,502,3358,1005,46,12,0,68,3,12,0,0,0,305,28837,0,17,1,12,8511,36,0,179,0,0,116,23,8,12,41,217,4,527,10,5608,1641,7878,215,1650,24,290,33475,9,900,9,41,69,0,220,16,0,24,27,0,27,5,1,55,110,0,6,4,115,6,78,9,0,23,10,10167,0,305,4,0,9,1,205,2,6,0,0,8,5977,0,23,35,65,299,0,140,236,50,1621,0,3,344,0,11,21278,960,1074,1424,40,1276,4849,1,0,0,0,0,0,0,42,12,525,42,244,0,46,24,28,109,0,79,705,272,10,27127,11,298,1,4403,1796,5,7,47,21,57,0,13,0,8,48,4563,1,0,0,724,266,52686,108613,23,15,0,0,17,0,0,84,7,4,409812
2/06/2020,274,33,667,51,4,0,3,569,158,3,102,745,71,11,19,709,7,243,9505,2,3,9,0,376,0,157,1,31473,1,2,144,53,1,0,200,7926,5,1,4,66,1188,4634,1009,2,20,0,10,33,103,83,1,17,323,72,580,25,0,515,3438,1052,49,12,0,68,3,14,0,0,0,305,28943,0,20,1,13,8522,38,0,179,0,0,123,23,8,12,44,225,4,532,10,5829,1663,7942,235,1658,24,292,33530,9,903,9,44,71,0,226,17,0,24,27,0,27,5,1,55,110,0,6,4,115,7,78,9,0,31,10,10637,0,307,4,0,9,1,206,2,6,0,0,8,5982,0,23,35,65,314,0,141,237,59,1688,0,3,352,0,11,21938,966,1092,1436,43,1288,5031,2,0,0,0,0,0,0,42,12,549,43,245,0,46,24,28,109,0,79,755,273,10,27127,11,307,1,4468,1796,6,7,47,21,58,0,13,0,8,48,4585,1,0,0,733,269,52919,109584,23,15,0,0,18,0,0,87,7,4,415076
3/06/2020,298,33,673,51,4,0,3,583,170,3,102,746,76,11,20,746,7,248,9522,2,3,9,0,400,0,157,1,32667,1,2,146,53,1,0,200,7982,5,1,4,66,1275,4634,1045,2,20,0,10,35,103,83,1,17,325,75,580,26,0,516,3486,1088,51,12,0,69,3,17,0,0,0,305,29024,0,20,1,13,8551,38,0,180,0,0,143,23,8,12,45,234,4,534,10,6088,1698,8012,256,1659,24,293,33601,10,908,9,48,74,0,230,20,0,24,27,0,28,5,1,55,110,0,6,4,115,7,79,9,0,34,10,11729,0,310,4,0,9,1,206,2,6,0,0,9,5992,0,23,35,65,315,0,145,237,67,1770,0,3,357,0,11,22476,974,1115,1447,45,1296,5208,2,0,0,0,0,0,0,42,12,579,45,245,0,47,24,28,109,0,79,792,273,10,27128,11,314,1,4542,1796,6,7,47,21,58,0,13,0,8,49,4609,1,0,0,742,270,53122,110584,23,16,0,0,20,0,0,95,7,4,420696
4/06/2020,303,33,681,51,4,0,3,608,176,3,102,749,78,11,21,781,7,253,9548,2,3,9,0,415,0,159,1,34177,1,2,147,53,1,0,203,8047,5,1,4,66,1356,4634,1087,2,20,0,10,35,103,83,1,17,326,78,582,26,0,520,3486,1126,52,12,0,69,3,18,0,0,0,305,29069,0,21,1,13,8581,38,0,180,0,0,158,23,8,12,48,243,4,539,10,6363,1721,8071,271,1664,24,293,33689,10,913,9,48,78,0,236,20,0,25,28,0,28,5,1,55,110,0,7,4,116,7,85,9,0,39,10,12545,0,315,4,0,9,1,208,2,6,0,0,10,6005,0,23,46,65,323,0,147,238,67,1838,0,3,363,0,11,23025,984,1117,1455,45,1305,5376,2,0,0,0,0,0,0,42,12,611,45,246,0,47,24,28,109,0,79,848,273,10,27133,11,333,1,4562,1796,6,7,48,21,58,0,13,0,8,49,4630,1,0,0,755,273,53305,111582,23,16,0,0,20,0,0,103,7,4,426223
5/06/2020,313,33,690,51,4,0,3,632,183,3,102,752,82,11,22,811,7,259,9566,2,3,9,0,427,0,159,1,35253,1,2,159,53,1,0,205,8092,5,1,4,68,1448,4634,1145,2,20,0,10,36,103,83,1,17,327,81,586,26,0,525,3534,1166,53,12,0,69,3,19,0,0,0,305,29114,0,21,1,13,8613,42,0,182,0,0,216,23,12,12,50,248,4,542,10,6649,1770,8134,285,1670,24,294,33774,10,917,9,52,79,0,244,22,0,25,28,0,28,5,1,55,110,0,7,4,117,7,87,9,0,43,10,13170,0,323,4,0,9,1,208,2,6,0,0,11,6020,0,23,46,65,333,0,149,238,72,1935,0,3,370,0,11,23640,987,1137,1465,49,1316,5520,2,0,0,0,0,0,0,42,12,642,45,247,0,47,24,28,109,0,79,908,273,10,27134,11,347,1,4639,1796,6,7,48,21,58,0,13,0,8,49,4648,1,0,0,770,274,53489,112452,23,16,0,0,20,0,0,111,7,4,431280
6/06/2020,331,34,698,51,4,0,3,648,190,3,102,756,84,11,24,846,7,263,9580,2,3,9,0,454,0,159,1,36054,1,2,160,53,1,0,212,8152,5,1,5,69,1541,4634,1205,2,22,0,10,36,104,83,1,17,327,82,587,26,0,536,3608,1198,53,12,0,69,3,20,0,0,0,305,29145,0,21,1,13,8646,44,0,182,0,0,230,23,12,12,50,250,4,545,10,6946,1801,8209,318,1678,24,298,33846,10,919,9,54,83,0,254,22,0,25,29,0,30,5,1,55,110,0,8,4,117,8,90,9,0,49,10,13511,0,331,4,0,9,1,208,2,6,0,0,13,6026,0,23,46,65,342,0,151,238,72,2002,0,3,386,0,11,24225,994,1153,1474,51,1322,5717,2,0,0,0,0,0,0,42,12,676,47,248,0,48,25,28,109,0,82,952,273,10,27135,11,359,1,4656,1796,6,7,48,21,58,0,13,0,8,49,4669,1,0,0,785,275,53640,113090,23,17,0,0,22,0,0,111,7,4,435420
7/06/2020,361,34,707,51,4,0,3,664,200,3,102,758,88,11,26,888,7,269,9595,2,3,9,0,465,0,159,1,36530,1,2,160,53,1,0,212,8193,5,1,5,69,1637,4634,1259,2,22,0,10,36,104,83,1,18,327,85,589,28,0,538,3621,1237,53,12,0,69,3,27,0,0,0,305,29158,0,21,1,13,8668,44,0,182,0,0,252,23,12,12,50,258,4,546,10,7207,1851,8281,346,1679,24,300,33899,10,919,9,56,84,0,264,22,0,25,30,0,30,5,1,56,110,0,9,4,117,8,90,9,0,55,10,13699,0,341,4,0,9,1,208,2,6,0,0,13,6028,0,23,46,65,354,0,153,238,75,2067,0,3,393,0,11,24834,1003,1157,1479,54,1333,5851,2,0,0,0,0,0,0,42,12,712,49,249,0,48,25,28,109,0,83,998,273,14,27136,11,359,1,4659,1798,6,7,48,21,58,0,13,0,8,49,4692,1,0,0,796,276,53803,113550,23,17,0,0,22,0,0,112,7,4,438677
8/06/2020,373,34,715,51,4,0,3,693,211,3,102,759,93,11,27,930,7,276,9606,2,4,9,0,475,0,160,1,37393,1,2,164,53,1,0,212,8239,5,1,5,70,2264,4634,1308,2,22,0,11,38,104,83,1,18,328,88,593,31,0,539,3642,1271,56,12,0,69,3,27,0,0,0,305,29213,0,21,1,13,8674,48,0,182,0,0,267,23,12,12,50,262,4,548,10,7473,1883,8351,370,1683,24,300,33964,10,922,9,58,85,0,269,23,0,26,30,0,30,5,1,58,110,0,9,4,117,8,92,9,0,59,10,14053,0,353,4,0,9,1,208,2,6,0,0,14,6031,0,23,46,65,361,0,156,239,81,2172,0,3,398,0,11,25402,1011,1166,1485,57,1339,5963,2,0,0,0,0,0,0,42,12,746,49,250,0,49,25,28,109,0,84,1080,274,19,27136,11,372,2,4694,1799,6,7,48,21,58,0,13,0,8,49,4711,1,0,0,805,281,53964,114052,23,18,0,0,22,0,0,112,10,4,443131
