iso_code,22/01/2020,23/01/2020,24/01/2020,25/01/2020,26/01/2020,27/01/2020,28/01/2020,29/01/2020,30/01/2020,31/01/2020,1/02/2020,2/02/2020,3/02/2020,4/02/2020,5/02/2020,6/02/2020,7/02/2020,8/02/2020,9/02/2020,10/02/2020,11/02/2020,12/02/2020,13/02/2020,14/02/2020,15/02/2020,16/02/2020,17/02/2020,18/02/2020,19/02/2020,20/02/2020,21/02/2020,22/02/2020,23/02/2020,24/02/2020,25/02/2020,26/02/2020,27/02/2020,28/02/2020,29/02/2020,1/03/2020,2/03/2020,3/03/2020,4/03/2020,5/03/2020,6/03/2020,7/03/2020,8/03/2020,9/03/2020,10/03/2020,11/03/2020,12/03/2020,13/03/2020,14/03/2020,15/03/2020,16/03/2020,17/03/2020,18/03/2020,19/03/2020,20/03/2020,21/03/2020,22/03/2020,23/03/2020,24/03/2020,25/03/2020,26/03/2020,27/03/2020,28/03/2020,29/03/2020,30/03/2020,31/03/2020,1/04/2020,2/04/2020,3/04/2020,4/04/2020,5/04/2020,6/04/2020,7/04/2020,8/04/2020,9/04/2020,10/04/2020,11/04/2020,12/04/2020,13/04/2020,14/04/2020,15/04/2020,16/04/2020,17/04/2020,18/04/2020,19/04/2020,20/04/2020,21/04/2020,22/04/2020,23/04/2020,24/04/2020,25/04/2020,26/04/2020,27/04/2020,28/04/2020,29/04/2020,30/04/2020,1/05/2020,2/05/2020,3/05/2020,4/05/2020,5/05/2020,6/05/2020,7/05/2020,8/05/2020,9/05/2020,10/05/2020,11/05/2020,12/05/2020,13/05/2020,14/05/2020,15/05/2020,16/05/2020,17/05/2020,18/05/2020,19/05/2020,20/05/2020,21/05/2020,22/05/2020,23/05/2020,24/05/2020,25/05/2020,26/05/2020,27/05/2020,28/05/2020,29/05/2020,30/05/2020,31/05/2020,1/06/2020,2/06/2020,3/06/2020,4/06/2020,5/06/2020,6/06/2020,7/06/2020,8/06/2020,9/06/2020,10/06/2020,11/06/2020,12/06/2020,13/06/2020,14/06/2020,15/06/2020,16/06/2020,17/06/2020,18/06/2020,19/06/2020,20/06/2020,21/06/2020,22/06/2020,23/06/2020,24/06/2020,25/06/2020,26/06/2020,27/06/2020,28/06/2020,29/06/2020,30/06/2020,1/07/2020,2/07/2020,3/07/2020,4/07/2020,5/07/2020,6/07/2020,7/07/2020,8/07/2020,9/07/2020,10/07/2020,11/07/2020,12/07/2020,13/07/2020,14/07/2020,15/07/2020,16/07/2020,17/07/2020,18/07/2020,19/07/2020,20/07/2020,21/07/2020,22/07/2020,23/07/2020,24/07/2020,25/07/2020,26/07/2020,27/07/2020,28/07/2020,29/07/2020,30/07/2020,31/07/2020,1/08/2020,2/08/2020,3/08/2020,4/08/2020,5/08/2020,6/08/2020,7/08/2020,8/08/2020,9/08/2020,10/08/2020,11/08/2020,12/08/2020,13/08/2020,14/08/2020,15/08/2020,16/08/2020,17/08/2020,18/08/2020,19/08/2020,20/08/2020,21/08/2020,22/08/2020,23/08/2020,24/08/2020,25/08/2020,26/08/2020,27/08/2020,28/08/2020,29/08/2020,30/08/2020,31/08/2020,1/09/2020,2/09/2020,3/09/2020,4/09/2020,5/09/2020,6/09/2020,7/09/2020,8/09/2020,9/09/2020,10/09/2020,11/09/2020,12/09/2020,13/09/2020,14/09/2020,15/09/2020,16/09/2020,17/09/2020,18/09/2020,19/09/2020,20/09/2020,21/09/2020,22/09/2020,23/09/2020,24/09/2020,25/09/2020,26/09/2020,27/09/2020,28/09/2020,29/09/2020,30/09/2020,1/10/2020,2/10/2020,3/10/2020,4/10/2020,5/10/2020,6/10/2020,7/10/2020,8/10/2020,9/10/2020,10/10/2020,11/10/2020,12/10/2020,13/10/2020,14/10/2020,15/10/2020,16/10/2020,17/10/2020,18/10/2020,19/10/2020,20/10/2020,21/10/2020,22/10/2020,23/10/2020,24/10/2020,25/10/2020,26/10/2020,27/10/2020,28/10/2020,29/10/2020,30/10/2020,31/10/2020,1/11/2020,2/11/2020,3/11/2020,4/11/2020,5/11/2020,6/11/2020,7/11/2020,8/11/2020,9/11/2020,10/11/2020,11/11/2020,12/11/2020,13/11/2020,14/11/2020,15/11/2020,16/11/2020,17/11/2020,18/11/2020,19/11/2020,20/11/2020,21/11/2020,22/11/2020,23/11/2020,24/11/2020,25/11/2020,26/11/2020,27/11/2020,28/11/2020,29/11/2020,30/11/2020,1/12/2020,2/12/2020,3/12/2020,4/12/2020,5/12/2020,6/12/2020,7/12/2020,8/12/2020,9/12/2020,10/12/2020,11/12/2020,12/12/2020,13/12/2020,14/12/2020,15/12/2020,16/12/2020,17/12/2020,18/12/2020,19/12/2020,20/12/2020,21/12/2020,22/12/2020,23/12/2020,24/12/2020,25/12/2020,26/12/2020,27/12/2020,28/12/2020,29/12/2020,30/12/2020,31/12/2020,1/01/2021,2/01/2021,3/01/2021,4/01/2021,5/01/2021,6/01/2021,7/01/2021,8/01/2021,9/01/2021,10/01/2021,11/01/2021,12/01/2021,13/01/2021,14/01/2021,15/01/2021,16/01/2021,17/01/2021,18/01/2021,19/01/2021,20/01/2021,21/01/2021,22/01/2021,23/01/2021,24/01/2021,25/01/2021,26/01/2021,27/01/2021,28/01/2021,29/01/2021,30/01/2021,31/01/2021,1/02/2021,2/02/2021,3/02/2021,4/02/2021,5/02/2021,6/02/2021,7/02/2021,8/02/2021,9/02/2021,10/02/2021,11/02/2021,12/02/2021,13/02/2021,14/02/2021,15/02/2021,16/02/2021,17/02/2021,18/02/2021,19/02/2021,20/02/2021,21/02/2021,22/02/2021,23/02/2021,24/02/2021,25/02/2021,26/02/2021,27/02/2021,28/02/2021,1/03/2021,2/03/2021,3/03/2021,4/03/2021,5/03/2021,6/03/2021,7/03/2021,8/03/2021,9/03/2021,10/03/2021,11/03/2021,12/03/2021,13/03/2021,14/03/2021,15/03/2021,16/03/2021,17/03/2021,18/03/2021,19/03/2021,20/03/2021,21/03/2021,22/03/2021,23/03/2021,24/03/2021,25/03/2021,26/03/2021,27/03/2021,28/03/2021,29/03/2021,30/03/2021,31/03/2021,1/04/2021,2/04/2021,3/04/2021,4/04/2021,5/04/2021,6/04/2021,7/04/2021,8/04/2021,9/04/2021,10/04/2021,11/04/2021,12/04/2021,13/04/2021,14/04/2021,15/04/2021,16/04/2021,17/04/2021,18/04/2021,19/04/2021,20/04/2021,21/04/2021,22/04/2021,23/04/2021,24/04/2021,25/04/2021,26/04/2021,27/04/2021,28/04/2021,29/04/2021,30/04/2021,1/05/2021,2/05/2021,3/05/2021,4/05/2021,5/05/2021,6/05/2021,7/05/2021,8/05/2021,9/05/2021,10/05/2021,11/05/2021,12/05/2021,13/05/2021,14/05/2021,15/05/2021,16/05/2021,17/05/2021,18/05/2021,19/05/2021,20/05/2021,21/05/2021,22/05/2021,23/05/2021,24/05/2021,25/05/2021,26/05/2021,27/05/2021,28/05/2021,29/05/2021,30/05/2021,31/05/2021,1/06/2021,2/06/2021,3/06/2021,4/06/2021,5/06/2021,6/06/2021,7/06/2021,8/06/2021,9/06/2021,10/06/2021,11/06/2021,12/06/2021,13/06/2021,14/06/2021,15/06/2021,16/06/2021,17/06/2021,18/06/2021,19/06/2021,20/06/2021,21/06/2021,22/06/2021,23/06/2021,24/06/2021,25/06/2021,26/06/2021,27/06/2021,28/06/2021,29/06/2021,30/06/2021,1/07/2021,2/07/2021,3/07/2021,4/07/2021,5/07/2021,6/07/2021,7/07/2021,8/07/2021,9/07/2021,10/07/2021,11/07/2021,12/07/2021,13/07/2021,14/07/2021,15/07/2021,16/07/2021,17/07/2021,18/07/2021,19/07/2021,20/07/2021,21/07/2021,22/07/2021,23/07/2021,24/07/2021,25/07/2021,26/07/2021,27/07/2021,28/07/2021,29/07/2021,30/07/2021,31/07/2021,1/08/2021,2/08/2021,3/08/2021,4/08/2021,5/08/2021,6/08/2021,7/08/2021,8/08/2021,9/08/2021,10/08/2021,11/08/2021,12/08/2021,13/08/2021,14/08/2021,15/08/2021,16/08/2021,17/08/2021,18/08/2021,19/08/2021,20/08/2021,21/08/2021,22/08/2021,23/08/2021,24/08/2021,25/08/2021,26/08/2021,27/08/2021,28/08/2021,29/08/2021,30/08/2021,31/08/2021,1/09/2021,2/09/2021,3/09/2021,4/09/2021,5/09/2021,6/09/2021,7/09/2021,8/09/2021,9/09/2021,10/09/2021,11/09/2021,12/09/2021,13/09/2021,14/09/2021,15/09/2021,16/09/2021,17/09/2021,18/09/2021,19/09/2021,20/09/2021,21/09/2021,22/09/2021,23/09/2021,24/09/2021,25/09/2021,26/09/2021,27/09/2021,28/09/2021,29/09/2021,30/09/2021,1/10/2021,2/10/2021,3/10/2021,4/10/2021,5/10/2021,6/10/2021,7/10/2021,8/10/2021,9/10/2021,10/10/2021,11/10/2021,12/10/2021,13/10/2021,14/10/2021,15/10/2021,16/10/2021,17/10/2021,18/10/2021,19/10/2021,20/10/2021,21/10/2021,22/10/2021,23/10/2021,24/10/2021,25/10/2021,26/10/2021,27/10/2021,28/10/2021,29/10/2021,30/10/2021,31/10/2021,1/11/2021,2/11/2021,3/11/2021,4/11/2021,5/11/2021,6/11/2021,7/11/2021,8/11/2021,9/11/2021,10/11/2021,11/11/2021,12/11/2021,13/11/2021,14/11/2021,15/11/2021,16/11/2021,17/11/2021,18/11/2021,19/11/2021,20/11/2021,21/11/2021,22/11/2021,23/11/2021,24/11/2021,25/11/2021,26/11/2021,27/11/2021,28/11/2021,29/11/2021,30/11/2021,1/12/2021,2/12/2021,3/12/2021,4/12/2021,5/12/2021,6/12/2021,7/12/2021,8/12/2021,9/12/2021,10/12/2021,11/12/2021,12/12/2021,13/12/2021,14/12/2021,15/12/2021,16/12/2021,17/12/2021,18/12/2021,19/12/2021,20/12/2021,21/12/2021,22/12/2021,23/12/2021,24/12/2021,25/12/2021,26/12/2021,27/12/2021,28/12/2021,29/12/2021,30/12/2021,31/12/2021,1/01/2022,2/01/2022,3/01/2022,4/01/2022,5/01/2022,6/01/2022,7/01/2022,8/01/2022,9/01/2022,10/01/2022,11/01/2022,12/01/2022,13/01/2022,14/01/2022,15/01/2022,16/01/2022,17/01/2022,18/01/2022,19/01/2022,20/01/2022,21/01/2022,22/01/2022,23/01/2022,24/01/2022,25/01/2022,26/01/2022,27/01/2022,28/01/2022,29/01/2022,30/01/2022,31/01/2022,1/02/2022,2/02/2022,3/02/2022,4/02/2022,5/02/2022,6/02/2022,7/02/2022,8/02/2022,9/02/2022,10/02/2022,11/02/2022,12/02/2022,13/02/2022,14/02/2022,15/02/2022,16/02/2022,17/02/2022,18/02/2022,19/02/2022,20/02/2022,21/02/2022,22/02/2022,23/02/2022,24/02/2022,25/02/2022,26/02/2022,27/02/2022,28/02/2022,1/03/2022,2/03/2022,3/03/2022,4/03/2022,5/03/2022,6/03/2022,7/03/2022,8/03/2022,9/03/2022,10/03/2022,11/03/2022,12/03/2022,13/03/2022,14/03/2022,15/03/2022,16/03/2022,17/03/2022,18/03/2022,19/03/2022,20/03/2022,21/03/2022,22/03/2022,23/03/2022,24/03/2022,25/03/2022,26/03/2022,27/03/2022,28/03/2022,29/03/2022,30/03/2022,31/03/2022,1/04/2022,2/04/2022,3/04/2022,4/04/2022,5/04/2022,6/04/2022,7/04/2022,8/04/2022,9/04/2022,10/04/2022,11/04/2022,12/04/2022,13/04/2022,14/04/2022,15/04/2022,16/04/2022,17/04/2022,18/04/2022,19/04/2022,20/04/2022,21/04/2022,22/04/2022,23/04/2022,24/04/2022,25/04/2022,26/04/2022,27/04/2022,28/04/2022,29/04/2022,30/04/2022,1/05/2022,2/05/2022,3/05/2022,4/05/2022,5/05/2022,6/05/2022,7/05/2022,8/05/2022,9/05/2022,10/05/2022,11/05/2022,12/05/2022,13/05/2022,14/05/2022,15/05/2022,16/05/2022,17/05/2022,18/05/2022,19/05/2022,20/05/2022,21/05/2022,22/05/2022,23/05/2022,24/05/2022,25/05/2022,26/05/2022,27/05/2022,28/05/2022,29/05/2022,30/05/2022,31/05/2022,1/06/2022,2/06/2022,3/06/2022,4/06/2022,5/06/2022,6/06/2022,7/06/2022,8/06/2022,9/06/2022,10/06/2022,11/06/2022,12/06/2022,13/06/2022,14/06/2022,15/06/2022,16/06/2022,17/06/2022,18/06/2022,19/06/2022,20/06/2022,21/06/2022,22/06/2022,23/06/2022,24/06/2022,25/06/2022,26/06/2022,27/06/2022,28/06/2022,29/06/2022,30/06/2022,1/07/2022,2/07/2022,3/07/2022,4/07/2022,5/07/2022,6/07/2022,7/07/2022,8/07/2022,9/07/2022,10/07/2022,11/07/2022,12/07/2022,13/07/2022,14/07/2022,15/07/2022,16/07/2022,17/07/2022,18/07/2022,19/07/2022,20/07/2022,21/07/2022,22/07/2022,23/07/2022,24/07/2022,25/07/2022,26/07/2022,27/07/2022,28/07/2022,29/07/2022,30/07/2022,31/07/2022,1/08/2022,2/08/2022,3/08/2022,4/08/2022,5/08/2022,6/08/2022,7/08/2022,8/08/2022,9/08/2022,10/08/2022,11/08/2022,12/08/2022,13/08/2022,14/08/2022,15/08/2022,16/08/2022,17/08/2022,18/08/2022,19/08/2022,20/08/2022,21/08/2022,22/08/2022,23/08/2022,24/08/2022,25/08/2022,26/08/2022,27/08/2022,28/08/2022,29/08/2022,30/08/2022,31/08/2022,1/09/2022,2/09/2022,3/09/2022,4/09/2022,5/09/2022,6/09/2022,7/09/2022,8/09/2022,9/09/2022,10/09/2022,11/09/2022,12/09/2022,13/09/2022,14/09/2022,15/09/2022,16/09/2022,17/09/2022,18/09/2022,19/09/2022,20/09/2022,21/09/2022,22/09/2022,23/09/2022,24/09/2022,25/09/2022,26/09/2022,27/09/2022,28/09/2022,29/09/2022,30/09/2022,1/10/2022,2/10/2022,3/10/2022,4/10/2022,5/10/2022,6/10/2022,7/10/2022,8/10/2022,9/10/2022,10/10/2022,11/10/2022,12/10/2022,13/10/2022,14/10/2022,15/10/2022,16/10/2022,17/10/2022,18/10/2022,19/10/2022,20/10/2022
AFG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,8200,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,54000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,120000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,240000,504502,504502,504502,504502,504502,504502,504502,504502,504502,547901,547901,547901,547901,573277,573277,590454,593313,593313,593313,600152,600152,600152,626290,630305,630305,630305,630305,630305,641295,641295,641295,641295,641295,641295,662003,662003,662003,662003,662003,662003,662003,662003,765890,765890,765890,765890,765890,835694,835694,835694,886854,886854,886854,886854,886854,915671,915671,934463,934463,934463,934463,962093,962093,962093,1024168,1024168,1024168,1024168,1094257,1094257,1094257,1094257,1094257,1094257,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1171064,1201286,1201286,1201286,1201286,1201286,1201286,1201286,1201286,1201286,1201286,1201286,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,1979652,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,2369625,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4018197,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4674518,4903368,4903368,4925111,4925111,4954809,4954809,4954809,4954809,4985047,4985047,5004050,5004050,5004050,5004050,5004050,5046054,5046054,5074196,5081064,5081064,5081064,5081064,5125146,5125146,5152297,5152297,5152297,5152297,5152297,5216998,5216998,5216998,5216998,5216998,5216998,5216998,5321308,5321308,5321308,5321308,5321308,5321308,5412309,5412309,5412309,5412309,5412309,5412309,5412309,5535254,5535254,5535254,5535254,5535254,5535254,5535254,5597130,5597130,5597130,5597130,5597130,5597130,5597130,5597130,5597130,5597130,5597130,5731146,5731146,5731146,5731146,5731146,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5751015,5872684,5872684,5872684,5872684,5872684,5872684,5872684,5872684,5872684,5872684,5940400,5940400,5940400,5940400,5948889,5948889,5948889,5948889,5948889,5948889,5948889,5948889,5985756,5986139,5986139,5986139,5986139,5986139,5986139,5986139,5986139,6021468,6021468,6021468,6023425,6023425,6029737,6029737,6029737,6029737,6029737,6066579,6066579,6066579,6066579,6066579,6066579,6066579,6066579,6118557,6118557,6118557,6118557,6118557,6118557,6118557,6118557,6118557,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6171652,6295222,6295222,6295222,6295222,6295222,6295222,6355931,6355931,6355931,6355931,6355931,6355931,6408475,6408475,6408475,6445359,6445359,6445359,6445359,6445359,6445359,6445359,6445359,6445359,6445359,6491111,6491111,6491111,6491111,6491111,6491111,6491111,6706843,6706843,7885045,7885045,7885045,7885045,7885045,7885045,7885045,7885045,8040605,8040605,8040605,8040605,8040605,8040605,8040605,8040605,8040605,8040605,8040605,9822860,9822860,9822860,9822860,9822860,9822860,9822860,9822860,11216694,11216694,11216694,11216694,11216694,11216694,11216694,11391703,11391703,11391703,11391703,11391703,11391703,11391703,11391703,11391703,11562525,11562525,11562525,11562525,11588893,11588893,11588893,11588893,11588893,11588893,11588893,11725188,11734635,11734635,11734635,11734635,11734635,11734635,11734635,11820186,11820186,11820186,11820186,11820186,11820186,11820186,11868997,11868997,11881035,11881035,11881035,11881035,11881035,11881035,11923733,11923733,11923733,11923733,11923733,11923733,11923733,11951964,11951964,11951964,11951964,11951964,11977773,11977773,11977773,11977773,11977773
ALB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,188,266,308,369,405,447,483,519,549,549,549,549,549,549,549,549,549,549,549,549,550,550,550,550,550,550,550,1127,1127,1127,1127,1127,1127,1127,1127,1701,3049,4177,4177,4177,6728,6728,6728,10135,10135,10135,10135,14295,14295,15793,15793,15793,15793,15793,15793,15793,21613,21613,23635,23635,23635,23635,23635,33369,33369,33369,33369,33369,48229,51690,53992,59348,62248,64075,78000,78000,119321,138846,155463,172486,185496,192882,206708,221588,232379,242542,250676,256810,256810,267531,281216,281216,304488,314622,324840,332905,345934,350000,372075,382998,391351,400064,400064,408619,416855,433628,453248,476903,494028,494028,517501,537387,556584,572226,585693,596766,600000,612959,622507,632676,638338,653330,653330,653330,680083,688947,697811,703743,708846,708846,716616,725135,725135,748986,759043,759043,759043,772204,776461,780342,780342,787321,787321,787321,798624,803682,809992,816556,823053,830281,834868,836430,842535,848430,854227,862628,862628,862628,880912,890052,901429,912874,922886,922886,922886,922886,943439,955498,968034,974486,981499,981499,988550,994081,1000063,1005663,1011297,1016554,1021408,1022802,1029234,1035667,1043499,1052108,1060042,1067135,1069365,1069365,1082424,1095453,1109785,1109785,1109785,1138771,1138771,1138771,1138771,1179769,1190847,1198933,1203087,1212761,1221640,1229405,1238036,1238036,1238036,1259952,1259952,1280239,1280239,1280239,1309995,1309995,1321198,1330754,1340339,1340339,1358228,1358228,1373349,1376763,1386713,1396390,1405653,1415907,1427977,1427977,1444764,1458048,1472316,1485250,1499898,1499898,1499898,1499898,1539232,1553626,1567313,1579402,1589575,1598196,1601552,1610157,1618111,1625636,1632986,1640239,1640239,1649884,1657595,1665590,1674093,1683644,1693555,1693555,1693555,1715133,1723996,1732549,1741373,1749106,1756040,1756040,1764714,1771542,1778093,1783984,1789592,1795351,1795351,1803799,1810433,1816580,1816580,1816580,1816580,1836856,1842661,1848634,1854615,1860335,1865942,1865942,1873903,1879391,1879391,1891041,1896652,1901824,1901824,1901824,1909861,1909861,1926604,1926604,1926604,1944676,1947148,1947148,1963359,1971973,1980231,1980231,1980231,2000104,2000104,2016954,2025561,2033766,2033766,2033766,2050342,2050342,2050342,2074670,2081782,2081782,2081782,2096897,2096897,2101039,2111797,2111797,2130714,2130714,2141863,2151065,2161198,2166207,2166207,2166207,2166207,2196145,2206089,2216402,2226267,2226267,2226267,2251010,2251010,2251010,2270522,2270522,2286235,2286235,2286235,2286235,2286235,2316606,2316606,2316606,2316606,2316606,2316606,2316606,2356290,2367574,2367574,2367574,2398207,2398207,2410728,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2419734,2523683,2523683,2612804,2612804,2612804,2612804,2612804,2634377,2639523,2639523,2639523,2639523,2639523,2639523,2661838,2665804,2669695,2673183,2673183,2673183,2673183,2683715,2683715,2683715,2683715,2683715,2683715,2683715,2702638,2702638,2708574,2708574,2708574,2708574,2708574,2708574,2723146,2723146,2723146,2729969,2729969,2729969,2729969,2735318,2737859,2737859,2737859,2737859,2737859,2737859,2737859,2737859,2737859,2754244,2754244,2754244,2754244,2754244,2762715,2762715,2766890,2766890,2766890,2766890,2773475,2773475,2773475,2780674,2780674,2780674,2780674,2787225,2787225,2787225,2793310,2793310,2793310,2793310,2793310,2793310,2801345,2801345,2801345,2801345,2801345,2801345,2801345,2801345,2801345,2801345,2801345,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2825500,2840948,2840948,2840948,2840948,2840948,2840948,2840948,2866387,2866387,2866387,2866387,2866387,2866387,2866387,2873654,2873654,2873654,2873654,2873654,2873654,2873654,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2883079,2898881,2898881,2898881,2898881,2898881,2898881,2898881,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2906126,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2919443,2934116,2934116,2934116,2934116,2934116,2934116,2934116,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2940709,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2956198,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2966256,2974247,2974247,2974247,2974247,2974247,2974247,2974247,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2978248,2991576,2991576,2991576,2991576,2991576
