Date,World,Africa,Asia,Europe,North_America,Oceania,South_America
8/06/2022,533806590,11921795,154252715,199672735,100762432,9081187,58115726
9/06/2022,534371542,11926219,154379074,199861914,100902315,9117307,58184713
10/06/2022,534915280,11931747,154502043,200046477,101030415,9148711,58255887
11/06/2022,535198762,11936143,154633438,200079003,101082756,9169896,58297526
12/06/2022,535402241,11938990,154727314,200111792,101106978,9195401,58321766
13/06/2022,535965350,11942176,154818717,200328364,101263521,9227839,58384733
14/06/2022,536808816,11951914,154953628,200794410,101371317,9265019,58472528
15/06/2022,537527579,11958596,155085154,201049874,101574153,9303448,58556354
16/06/2022,538048976,11964703,155205750,201232406,101722563,9338396,58585158
17/06/2022,538634053,11970083,155328336,201490751,101870241,9368399,58606243
18/06/2022,538862522,11973956,155440408,201538682,101895541,9394349,58619586
19/06/2022,539137706,11979229,155545387,201590280,101938430,9423023,58661357
20/06/2022,539928083,11982766,155641081,201981775,102042032,9458650,58821779
21/06/2022,540740324,11994315,155768640,202405178,102178567,9498013,58895611
22/06/2022,541545971,12002174,155896818,202752292,102377481,9536053,58981153
23/06/2022,542317928,12011490,156021254,203094001,102543068,9562282,59085833
24/06/2022,543076139,12017973,156144510,203460580,102684921,9604651,59163504
25/06/2022,543392855,12023592,156250112,203536983,102768772,9630696,59182700
26/06/2022,543680047,12027514,156360159,203601978,102802801,9663821,59223774
27/06/2022,544604742,12032060,156476449,204076356,102969811,9704252,59345814
28/06/2022,545537983,12041335,156611126,204616728,103098837,9737645,59432312
29/06/2022,546468040,12053596,156776840,205085737,103302077,9795257,59454533
30/06/2022,547525857,12063190,156915485,205535720,103531066,9836673,59643723
1/07/2022,548460827,12069307,157045039,206012132,103723610,9873891,59736848
2/07/2022,548819456,12074591,157169090,206122670,103752168,9909465,59791472
3/07/2022,549179976,12079026,157285534,206216209,103796631,9946543,59856033
4/07/2022,550078044,12081451,157463924,206739230,103882631,9993417,59917391
5/07/2022,551265474,12086909,157628954,207442146,104061581,10038081,60007803
6/07/2022,552495330,12106007,157799808,208072274,104301978,10109984,60105279
7/07/2022,553530298,12113059,157970031,208574762,104489455,10161705,60221286
8/07/2022,554512618,12117441,158139088,209078727,104659700,10205368,60312294
9/07/2022,555015565,12121778,158299992,209209455,104761470,10247894,60374976
10/07/2022,555441005,12124193,158456042,209317373,104799302,10285100,60458995
11/07/2022,556549708,12128856,158608807,209928518,105012707,10342163,60528657
12/07/2022,557744798,12152275,158818522,210551770,105216500,10399871,60605860
13/07/2022,559194405,12155871,159179610,211214247,105473167,10458808,60712702
14/07/2022,560152505,12161107,159426591,211528377,105710816,10508700,60816914
15/07/2022,561165191,12165832,159675543,211874239,105912816,10561163,60975598
16/07/2022,561716078,12169669,159918267,211988094,105991010,10606562,61042476
17/07/2022,562174430,12171116,160145952,212071263,106031634,10652403,61102062
18/07/2022,563409669,12176520,160399085,212740088,106204645,10715545,61173786
19/07/2022,564933031,12208985,160654571,213656963,106380336,10776506,61255670
20/07/2022,566527653,12211557,161214376,214206999,106703042,10842216,61349463
21/07/2022,567650143,12214693,161591033,214549791,106930007,10903576,61461043
22/07/2022,568726559,12216443,161965131,214934199,107112264,10958368,61540154
23/07/2022,569361706,12218558,162327382,215033427,107203047,11002285,61577007
24/07/2022,569910596,12219678,162629242,215107108,107236405,11043377,61674786
25/07/2022,570936847,12228508,162950736,215497310,107435288,11093587,61731418
26/07/2022,572107461,12245261,163372586,215920345,107627196,11145698,61796375
27/07/2022,573513425,12246440,163790876,216464271,107946869,11193930,61871039
28/07/2022,574607245,12254232,164221297,216750444,108135577,11273724,61971971
29/07/2022,575961025,12256590,164989633,217009252,108339037,11331333,62035180
30/07/2022,576534705,12257355,165370079,217101109,108360810,11367640,62077712
31/07/2022,577078956,12258496,165702499,217165016,108376567,11400756,62175622
1/08/2022,577987755,12259206,166036790,217429857,108605130,11445746,62211026
2/08/2022,579162327,12264284,166484150,217897932,108745292,11498880,62271789
3/08/2022,580301964,12271810,166951613,218223927,108975446,11543988,62335180
4/08/2022,581738499,12272971,167808209,218476084,109180053,11581824,62419358
5/08/2022,582626444,12279316,168245116,218693574,109312636,11615581,62480221
6/08/2022,583802707,12279840,169217997,218775957,109366329,11641715,62520869
7/08/2022,584299655,12282740,169543921,218836546,109384651,11664368,62587429
8/08/2022,585145031,12284603,169934464,219056961,109550616,11699471,62618916
9/08/2022,586178401,12285488,170385227,219420123,109685970,11731285,62670308
10/08/2022,587189158,12291542,170858602,219692500,109892580,11756777,62697157
11/08/2022,588182671,12293124,171327795,219906070,110073258,11792288,62790136
12/08/2022,588929960,12295134,171713225,220087179,110179561,11815321,62839540
13/08/2022,589564629,12296515,172092445,220162236,110316121,11834205,62863107
14/08/2022,590024909,12297164,172410587,220220891,110330076,11853873,62912318
15/08/2022,590898036,12301410,172940154,220363693,110455654,11879058,62958067
16/08/2022,591983516,12305335,173511706,220664387,110588851,11908363,63004874
17/08/2022,592963379,12306562,174002712,220939857,110743624,11935444,63035180
18/08/2022,593894659,12307440,174491514,221136839,110905782,11958129,63094955
19/08/2022,594684496,12311524,174957770,221313185,110993336,11977476,63131205
20/08/2022,595257608,12312240,175390537,221396842,111008332,11989669,63159988
21/08/2022,595741697,12312439,175742982,221464532,111020459,12002943,63198342
22/08/2022,596476694,12313674,176101302,221651375,111157180,12020214,63232949
23/08/2022,597358175,12314748,176522649,221926959,111311052,12038559,63244208
24/08/2022,598188437,12316418,176962593,222068629,111479308,12056309,63305180
25/08/2022,599088739,12317586,177372153,222336720,111638198,12076005,63348077
26/08/2022,599785956,12319409,177729014,222500177,111765673,12090250,63381433
27/08/2022,600237606,12319935,178057759,222584134,111780887,12100897,63393994
28/08/2022,600643495,12320236,178328955,222655115,111804370,12111330,63423489
29/08/2022,601241912,12321212,178592849,222820537,111919835,12126556,63460923
30/08/2022,601935469,12324842,178922084,223039891,112022241,12141933,63484478
31/08/2022,602726825,12325588,179262249,223293507,112181078,12156024,63508379
1/09/2022,603398977,12326440,179578148,223471865,112341452,12168096,63512976
2/09/2022,604051202,12327330,179939478,223626005,112416157,12179695,63562537
3/09/2022,604426890,12327898,180202468,223709686,112429102,12186731,63571005
4/09/2022,604797010,12328487,180464168,223776800,112443818,12194289,63589448
5/09/2022,605275011,12331046,180695703,223940483,112482067,12207869,63617843
6/09/2022,605945888,12332598,180967777,224187782,112613414,12221875,63622442
7/09/2022,606555258,12333883,181253876,224363692,112741596,12232166,63630045
8/09/2022,607131999,12334712,181508654,224550203,112857044,12241627,63639759
9/09/2022,607650960,12335901,181719741,224700526,112963441,12243688,63687663
10/09/2022,607963008,12336469,181910649,224785975,112987303,12247792,63694820
11/09/2022,608277024,12336873,182122893,224856078,112999838,12253414,63707928
12/09/2022,608786895,12338789,182340837,225045319,113074219,12257721,63730010
13/09/2022,609331697,12341554,182511168,225307553,113167980,12259700,63743742
14/09/2022,610022245,12342351,182862508,225521352,113274496,12259861,63761677
15/09/2022,610624239,12343557,183079658,225770807,113367373,12288125,63774719
16/09/2022,611076555,12344230,183274880,225957323,113429176,12294890,63776056
17/09/2022,611370404,12344910,183448761,226055151,113448476,12296034,63777072
18/09/2022,611624714,12345093,183601882,226139366,113457018,12297202,63784153
19/09/2022,612065212,12345989,183746044,226342644,113515221,12306418,63808896
20/09/2022,612613567,12346619,183893412,226634227,113600314,12308039,63830956
21/09/2022,613130527,12347717,184075019,226855437,113705204,12309632,63837518
22/09/2022,613742527,12348615,184273031,227111648,113794947,12345137,63869149
23/09/2022,614255212,12348951,184433180,227356502,113886587,12347159,63882833
24/09/2022,614519011,12350009,184582190,227452082,113899454,12347174,63888102
25/09/2022,614741678,12350501,184707427,227529295,113907745,12349578,63897132
26/09/2022,615206710,12352431,184840969,227781153,113955581,12361221,63915355
27/09/2022,615810707,12353938,184992216,228154034,114027859,12362862,63919798
28/09/2022,616342075,12354093,185149459,228414400,114118930,12365265,63939928
29/09/2022,617003535,12356643,185290845,228796734,114218861,12394495,63945957
30/09/2022,617451625,12357230,185423926,229048894,114255626,12395726,63970223
1/10/2022,617690951,12357818,185551713,229140480,114267903,12396704,63976333
2/10/2022,617891247,12358031,185654006,229214549,114274305,12407777,63982579
3/10/2022,618210781,12358785,185738973,229382628,114319444,12412922,63998029
4/10/2022,618868424,12360002,185888510,229824760,114380286,12414458,64000408
5/10/2022,619448437,12360782,186038148,230152993,114460138,12417556,64018820
6/10/2022,620129055,12361686,186165264,230588085,114531035,12449475,64033510
7/10/2022,620650475,12362219,186289619,230910666,114598057,12451992,64037922
8/10/2022,620868265,12362407,186403426,231000439,114607105,12452832,64042056
9/10/2022,621086849,12362975,186526018,231069735,114615165,12465048,64047908
10/10/2022,621590476,12363955,186636463,231416873,114639534,12466384,64067267
11/10/2022,622243100,12365360,186754185,231866998,114709940,12468626,64077991
12/10/2022,622801517,12366090,186909293,232194922,114780529,12469865,64080818
13/10/2022,623431942,12366865,187062571,232554388,114855405,12496772,64095941
14/10/2022,623882947,12367439,187198530,232822139,114888577,12497823,64108439
15/10/2022,624099232,12368060,187326460,232894039,114898312,12498444,64113917
16/10/2022,624290902,12368407,187432454,232949243,114906921,12513532,64120345
17/10/2022,624824653,12370655,187532668,233335651,114946078,12514684,64124917
18/10/2022,625431052,12370734,187681706,233738334,114996461,12515904,64127913
19/10/2022,625943373,12371352,187824138,234012129,115059646,12517032,64159076
20/10/2022,626512412,12372665,187952022,234349030,115128032,12544263,64166400
