Date,World,Africa,Asia,Europe,North_America,Oceania,South_America
17/06/2021,395991,27278,142901,41920,24449,112,159331
18/06/2021,403502,24105,137084,43979,34854,134,163346
19/06/2021,348399,23740,127923,39686,17960,297,138793
20/06/2021,303650,23008,130772,35110,16173,193,98394
21/06/2021,296597,23799,119098,41186,20510,226,91778
22/06/2021,410209,22756,133434,44418,23818,206,185577
23/06/2021,396620,32879,136889,50516,27390,379,148567
24/06/2021,409181,34062,142943,52750,29544,322,149560
25/06/2021,417655,35083,135773,51188,41139,254,154218
26/06/2021,362880,34609,130843,49173,22714,327,125214
27/06/2021,311207,27510,136872,43089,13751,300,89685
28/06/2021,332967,24928,130782,61179,25127,285,90666
29/06/2021,381181,28374,141401,60698,23680,355,126673
30/06/2021,399035,38802,149193,67669,31002,319,112050
1/07/2021,435474,42918,155052,78897,32104,472,126031
2/07/2021,442277,43159,150260,76924,48204,458,123272
3/07/2021,374409,43476,140567,63014,22815,414,104123
4/07/2021,328205,31743,145243,60842,14088,580,75709
5/07/2021,376634,28288,150688,96077,21485,385,79711
6/07/2021,450439,36870,164341,85169,42348,674,121037
7/07/2021,465167,44424,172866,98184,40304,1030,108359
8/07/2021,481755,47314,180785,100787,43883,774,108212
9/07/2021,513101,46609,179417,113184,71322,924,101645
10/07/2021,421860,45466,169000,84334,32701,593,89766
11/07/2021,370458,35453,173100,79732,27290,655,54228
12/07/2021,432325,34505,176970,116278,42872,1001,60699
13/07/2021,525493,38475,196591,139256,54346,765,96060
14/07/2021,537766,44209,209046,125367,58633,88,100423
15/07/2021,576216,48610,221004,143773,59772,1992,101065
16/07/2021,595645,41398,210409,150272,105867,1577,86122
17/07/2021,490236,39048,201503,119273,37588,1319,91505
18/07/2021,421049,36013,192777,109370,33564,1163,48162
19/07/2021,486343,30235,180853,154479,68929,1062,50785
20/07/2021,532124,33568,220405,144594,67800,1290,64467
21/07/2021,555814,33399,201695,148761,80141,1301,90517
22/07/2021,564904,38632,204233,148498,89672,1190,82679
23/07/2021,727912,31666,276808,139027,137526,639,142246
24/07/2021,492962,35576,210010,107804,75114,963,63495
25/07/2021,446799,33032,235316,88350,47435,791,41875
26/07/2021,537163,33802,215050,138916,99443,1576,48376
27/07/2021,606109,31442,267974,127002,101121,1045,77525
28/07/2021,649884,48624,273807,134841,111905,1470,79237
29/07/2021,642678,47636,274918,137388,109999,1729,71008
30/07/2021,732196,43023,257564,132583,230455,1385,67186
31/07/2021,519461,36215,242391,98641,78206,1594,62414
1/08/2021,484951,34210,256861,87391,65176,865,40448
2/08/2021,566513,34166,227018,132938,129574,1813,41004
3/08/2021,634000,32704,284213,116741,137701,1854,60787
4/08/2021,680265,45181,284192,136747,145057,1947,67141
5/08/2021,685316,47809,283821,135196,150588,1764,66138
6/08/2021,819106,41995,279782,134140,293065,1759,68365
7/08/2021,564018,36319,260016,105318,100695,965,60705
8/08/2021,470496,34061,256183,94673,56837,963,27779
9/08/2021,612459,33177,240859,120743,181745,2438,33497
10/08/2021,645030,34503,271416,123285,158494,1708,55624
11/08/2021,729849,34605,292960,140506,202385,1897,57496
12/08/2021,704635,46340,266390,142604,188091,1958,59252
13/08/2021,800758,40479,295047,138879,272896,2431,51026
14/08/2021,557064,33881,253742,110743,114331,758,43609
15/08/2021,470232,29266,256938,97767,60985,525,24751
16/08/2021,653198,29032,240884,119368,233406,3516,26992
17/08/2021,680766,32277,276031,126417,187269,3441,55331
18/08/2021,733571,43954,263367,144419,220579,3042,58210
19/08/2021,709341,39337,268505,142226,201639,2936,54698
20/08/2021,783059,37147,264448,142350,286935,2029,50150
21/08/2021,564734,31232,243423,116749,131724,1130,40476
22/08/2021,453356,27793,233053,102698,66693,1236,21883
23/08/2021,667848,48277,228892,120447,238260,4218,27754
24/08/2021,674784,29802,265747,132950,196977,2398,46910
25/08/2021,734874,36083,282764,145810,224703,1438,44076
26/08/2021,734132,38576,278109,142649,229014,1469,44315
27/08/2021,748991,34014,272094,123852,279336,1407,38288
28/08/2021,565574,29276,253974,132390,114565,1664,33705
29/08/2021,453527,21397,239370,102010,71136,1806,17808
30/08/2021,652178,21452,236441,110373,257465,1441,25006
31/08/2021,619115,22708,239579,107711,209939,1780,37398
1/09/2021,717364,30793,261677,153625,232900,1921,36448
2/09/2021,676706,28451,246910,139458,219302,1982,40603
3/09/2021,722144,26115,247312,140218,274231,2013,32255
4/09/2021,506139,21285,220000,115108,118711,1890,29145
5/09/2021,456430,18194,226466,104764,86367,1716,18923
6/09/2021,455920,16836,198689,106984,114400,1615,17396
7/09/2021,655481,19011,218140,137985,254212,1965,24168
8/09/2021,636773,23622,238042,132481,218026,1992,22610
9/09/2021,639364,21752,224247,143677,203737,2445,43506
10/09/2021,658130,19874,212043,132150,266887,2293,24883
11/09/2021,478984,15485,200416,106418,133063,1972,21630
12/09/2021,378237,13101,185704,96333,67986,2184,12929
13/09/2021,559093,12374,188182,105712,236114,2009,14702
14/09/2021,549378,25179,194635,120390,184487,2310,22377
15/09/2021,567784,17315,197646,119516,210002,2023,21282
16/09/2021,586916,21379,199706,134460,184695,3124,43552
17/09/2021,622990,16028,191516,129226,239323,2395,44502
18/09/2021,407533,11494,181368,112231,92953,2313,7174
19/09/2021,370514,9418,172787,96680,75885,1731,14013
20/09/2021,513914,10929,170591,110284,203004,2093,17013
21/09/2021,488430,11480,178443,118877,155837,2577,21216
22/09/2021,534887,16021,178775,130620,165313,2580,41578
23/09/2021,547428,39078,178314,133603,161840,3028,31565
24/09/2021,549204,12063,169547,131771,207287,2072,26464
25/09/2021,381146,9925,159823,112003,75423,2088,21884
26/09/2021,363459,6021,157642,105022,79787,2008,12979
27/09/2021,467777,8889,142674,114440,184419,2136,15219
28/09/2021,450810,8775,140296,130728,142296,2380,26335
29/09/2021,491003,16022,151965,143708,151315,3224,24769
30/09/2021,489767,13595,160806,148789,135241,2716,28620
1/10/2021,521999,17344,152979,142376,180982,2895,25423
2/10/2021,359036,6361,136469,126460,68284,2473,18989
3/10/2021,315159,5455,127549,109601,54141,2142,16271
4/10/2021,432396,4939,124327,118625,166116,2952,15437
5/10/2021,422709,9000,131803,138565,110271,2814,30256
6/10/2021,507080,12375,164972,157676,138677,7729,25651
7/10/2021,461701,8063,133005,163527,131662,3089,22355
8/10/2021,475438,6108,133769,156215,150701,3437,25208
9/10/2021,348938,4792,120802,149901,49618,2597,21228
10/10/2021,323989,4702,120147,125281,57339,2826,13694
11/10/2021,371493,5316,112202,135262,104917,1949,11847
12/10/2021,438070,5616,127308,157144,133272,2654,12076
13/10/2021,456432,9688,128171,172601,126107,3441,16424
14/10/2021,454338,6366,127417,188264,105390,3195,23706
15/10/2021,458011,6019,122016,179486,125192,2500,22798
16/10/2021,352198,4666,109193,166419,54038,2297,15585
17/10/2021,321900,3983,109844,151124,40963,2167,13819
18/10/2021,408128,6802,105576,166740,109984,3190,15836
19/10/2021,431468,6054,117281,189478,96534,2749,19372
20/10/2021,476315,4586,117628,220466,107257,3172,23206
21/10/2021,461916,5700,112087,227885,89613,3225,23406
22/10/2021,492801,4648,116630,233405,112556,2725,22837
23/10/2021,385273,4015,103483,209361,45313,2324,20777
24/10/2021,322854,3297,102280,178230,25594,2719,10734
25/10/2021,423480,6701,94041,186596,120002,2249,13891
26/10/2021,426327,5043,105815,217262,76535,2375,19297
27/10/2021,513979,7609,111940,250146,115136,2546,26602
28/10/2021,482909,5895,108456,251686,92550,2466,21856
29/10/2021,494096,4911,107716,251590,106242,2159,21478
30/10/2021,395967,3641,95838,230434,45350,1367,19337
31/10/2021,365609,4084,115023,192134,39422,2259,12687
1/11/2021,419150,4677,92862,192305,116206,1418,11682
2/11/2021,404269,4850,106579,203239,76756,1509,11336
3/11/2021,524749,5595,109745,285004,97601,2758,24046
4/11/2021,517370,5001,107527,289741,91231,1799,22071
5/11/2021,524217,10810,99557,280225,108116,2138,23371
6/11/2021,439585,4408,96626,264948,52393,1560,19650
7/11/2021,364109,3954,91322,209659,44046,1660,13468
8/11/2021,467393,5370,90868,238934,115693,1826,14702
9/11/2021,469220,5742,100592,252515,90671,1504,18196
10/11/2021,573537,8986,102859,328906,103431,2247,27108
11/11/2021,521023,5882,96885,319094,71588,1752,25822
12/11/2021,599589,4896,95518,317165,152238,1945,27827
13/11/2021,440587,4115,85909,276077,54528,1558,18400
14/11/2021,381534,2979,82823,239611,41431,1302,13388
15/11/2021,522884,5616,84409,279464,140260,1347,11788
16/11/2021,506684,5371,87966,302058,94454,1600,15235
17/11/2021,615148,4917,95946,364651,123720,1803,24111
18/11/2021,621423,5037,94194,379916,119174,1735,21367
19/11/2021,614497,4825,90144,360985,133713,2274,22556
20/11/2021,501691,4004,88486,332392,56520,1637,18652
21/11/2021,422233,4249,80461,272740,48575,1839,14369
22/11/2021,597916,4243,79769,349627,150478,1302,12497
23/11/2021,574863,5056,122268,326020,97918,1858,21743
24/11/2021,657327,5838,94512,411292,121472,1853,22360
25/11/2021,597339,5877,92959,416632,53651,1984,26236
26/11/2021,613368,5730,90791,428112,64471,1742,22522
27/11/2021,485642,5559,88056,338615,33811,1413,18188
28/11/2021,433973,5573,79203,282876,52135,1468,12718
29/11/2021,630654,6688,80261,337118,192625,1338,12624
30/11/2021,600096,8181,90591,357269,122830,1673,19552
1/12/2021,702094,13285,91890,421958,149697,2804,22460
2/12/2021,707284,15939,87012,435014,144151,1764,23404
3/12/2021,730506,21636,81703,432876,171041,1863,21387
4/12/2021,536581,20430,74910,348475,72578,1357,18831
5/12/2021,461481,14534,86989,281303,64673,1569,12413
6/12/2021,597168,17160,75500,306841,182541,1605,13521
7/12/2021,638958,20150,87745,389038,117730,1949,22346
8/12/2021,711123,33732,86158,413412,159178,1822,16821
9/12/2021,698010,32457,83844,420185,137766,1876,21882
10/12/2021,693403,27097,80833,403449,163123,1949,16952
11/12/2021,520388,32984,77778,324233,68483,1646,15264
12/12/2021,458973,45379,71937,266277,62111,2037,11232
13/12/2021,607503,17081,70809,316192,191069,2113,10239
14/12/2021,636485,38980,82112,373374,122798,2921,16300
15/12/2021,740087,47002,79903,431505,160447,3534,17696
16/12/2021,743840,44313,95392,428529,154571,3920,17115
17/12/2021,767417,41570,67502,430150,205310,4147,18738
18/12/2021,572401,28193,69937,357889,94253,3921,18208
19/12/2021,514061,29086,74681,291048,103371,4101,11774
20/12/2021,737788,34469,66235,360473,260020,4613,11978
21/12/2021,758338,35545,75179,418962,198706,5616,24330
22/12/2021,914363,50937,75391,485623,273278,8545,20589
23/12/2021,1011484,55955,71961,540774,307231,8340,27223
24/12/2021,891125,49308,73878,442351,282957,10015,32616
25/12/2021,703762,41085,70576,445194,114492,9595,22820
26/12/2021,585572,23634,67453,260836,204210,9928,19511
27/12/2021,1273787,32569,74584,586501,531661,12082,36390
28/12/2021,1335883,42630,89463,722355,407838,17734,55863
29/12/2021,1704450,48937,101144,883232,577400,21867,71870
30/12/2021,1948665,60523,117579,995495,653082,33893,88093
31/12/2021,1743316,52550,119686,869509,584049,30363,87159
1/01/2022,1228676,40559,118047,744228,241284,38413,46145
2/01/2022,930506,23037,119515,372577,335009,29692,50676
3/01/2022,2356678,27514,141985,962880,1091464,45696,87139
4/01/2022,2513376,58091,189468,1157964,910220,71764,125869
5/01/2022,2583661,55236,249097,1281217,756750,76176,165185
6/01/2022,2667202,57641,301989,1087039,937945,78495,204093
7/01/2022,2953183,48460,318622,1269983,980950,98167,237001
8/01/2022,2190505,42379,357486,953063,490967,113663,232947
9/01/2022,2040672,28697,374575,841830,551592,72925,171053
10/01/2022,3159164,31633,404322,1002337,1438537,94514,187821
11/01/2022,3028501,38467,424650,1298282,893295,84803,289004
12/01/2022,3446242,39883,562333,1383174,965208,176088,319556
13/01/2022,3185117,46602,520984,1212041,962365,128384,314741
14/01/2022,3315998,40292,531898,1322813,966227,86666,368102
15/01/2022,2504543,36976,563710,977098,550521,113862,262376
16/01/2022,2186309,17418,506354,825470,541836,59973,235258
17/01/2022,2644160,30200,460188,1032268,753405,85247,282852
18/01/2022,3762667,26951,572159,1520108,1189143,85220,369086
19/01/2022,4079905,35229,848472,1586633,1080121,68819,460631
20/01/2022,3725874,49355,714691,1650814,793033,64434,453547
21/01/2022,3819958,37422,719979,1599294,988367,44204,430692
22/01/2022,2776841,41068,681367,1260371,339792,67641,386602
23/01/2022,2462343,16482,600566,1032907,475514,32428,304446
24/01/2022,3407754,26924,755093,1314764,959347,60247,291379
25/01/2022,3647753,56070,708825,1804421,606891,54254,417292
26/01/2022,3754830,33504,752401,1760979,728263,52307,427376
27/01/2022,3694987,37504,701933,1842386,610402,67582,435180
28/01/2022,3654246,28556,679392,1680303,751031,67849,447115
29/01/2022,2739640,32972,671759,1365747,255971,47475,365716
30/01/2022,2289493,16386,677627,1103807,234954,37021,219698
31/01/2022,2727868,29410,621777,1250263,589591,3289,233538
1/02/2022,3122126,27003,666083,1690054,408071,42911,288004
2/02/2022,3172459,19647,708025,1704956,359894,27477,352460
3/02/2022,3183734,31865,688747,1638849,358948,35013,430312
4/02/2022,2947063,17563,628922,1451141,465167,29383,354887
5/02/2022,2313731,22435,577349,1273274,139443,24138,277092
6/02/2022,1890148,16589,584120,1003036,111301,25679,149423
7/02/2022,2621363,15320,563531,1464070,386479,31858,160105
8/02/2022,2598511,17353,631818,1392881,249829,35511,271119
9/02/2022,2426346,21429,635865,1232097,241094,15943,279918
10/02/2022,2806491,21034,602539,1674874,200288,33656,274100
11/02/2022,2415155,18311,576334,1274983,266198,26544,252785
12/02/2022,1929680,13909,511404,1037439,129865,26015,211048
13/02/2022,1528244,11536,499045,806093,67423,14437,129710
14/02/2022,1706780,13865,484841,816454,214451,38534,138635
15/02/2022,1872070,13899,582977,917483,138522,27746,191443
16/02/2022,2236624,18127,594877,1210855,191313,5011,216441
17/02/2022,2058707,17588,607549,1059237,143116,27132,204085
18/02/2022,1980091,16751,563377,1003835,162519,28722,204887
19/02/2022,1663224,9369,554899,827603,82064,19849,169440
20/02/2022,1310026,15250,500773,647308,36148,20894,89653
21/02/2022,1398272,11221,484388,674503,97009,31922,99229
22/02/2022,1669914,12999,621688,741558,112551,28737,152381
23/02/2022,1914140,13590,658548,878530,143026,39531,180915
24/02/2022,1785466,12339,602959,870692,101992,41320,156164
25/02/2022,1652079,12098,588248,769054,106798,34580,141301
26/02/2022,1447854,8749,642617,595398,67852,17714,115524
27/02/2022,1159026,8515,568258,450577,28035,36632,67009
28/02/2022,1325032,7746,583795,501215,122495,60973,48808
1/03/2022,1598009,7355,670614,766657,74142,47742,31499
2/03/2022,1656218,6736,714334,719910,66025,64035,85178
3/03/2022,1770914,6103,792049,742961,76801,49606,103394
4/03/2022,1760561,6862,745813,777590,77179,42445,110672
5/03/2022,1480822,7078,718785,595108,32808,33389,93654
6/03/2022,1225741,3424,653903,457939,27555,39821,43099
7/03/2022,1431775,3882,595777,633904,76580,71223,50409
8/03/2022,1738514,15922,787134,734477,50043,53856,97082
9/03/2022,1829985,5184,866612,786631,58138,38010,75410
10/03/2022,1869400,17036,755682,887666,64375,53598,91043
11/03/2022,1870751,5402,797483,844940,62589,74981,85356
12/03/2022,1797712,10795,1010000,625696,31149,48269,71803
13/03/2022,1282535,2495,713776,474340,15802,42849,33273
14/03/2022,1612931,2222,827040,647788,44033,51281,40567
15/03/2022,1806478,2943,786285,854751,38224,55448,68827
16/03/2022,2234286,4012,1100819,894563,67871,96701,70320
17/03/2022,2075885,2502,957237,904692,76901,64827,69726
18/03/2022,1889760,13503,757909,924394,41857,66011,86086
19/03/2022,1737913,1995,929431,673720,22276,53018,57473
20/03/2022,1091799,1383,527799,451384,20034,58507,32692
21/03/2022,1487562,7285,633157,690349,54397,75126,27248
22/03/2022,1974322,5867,891287,907313,36656,79020,54179
23/03/2022,1801517,2335,699886,906394,51446,78536,62920
24/03/2022,1779448,14578,625227,943538,58227,84858,53020
25/03/2022,1757858,2571,659151,914728,66522,64646,50240
26/03/2022,1376398,1925,625966,632971,16574,57824,41138
27/03/2022,960538,1483,426697,425446,21511,64878,20523
28/03/2022,1479746,5648,747854,588728,46517,73956,17043
29/03/2022,1749677,4248,696210,886227,40108,82373,40511
30/03/2022,1594203,50184,565022,800389,55854,77379,45375
31/03/2022,1814188,2794,533620,1093741,62200,79745,42088
1/04/2022,1164940,612,501391,507266,50534,67936,37201
2/04/2022,1067909,428,440234,520416,24265,57766,24800
3/04/2022,807835,4172,366139,361793,10683,51524,13524
4/04/2022,921491,4954,431918,350966,41447,70810,21396
5/04/2022,1364689,8879,493430,697200,42875,89318,32987
6/04/2022,1418928,2532,435152,807252,64279,75163,34550
7/04/2022,1250588,2011,450321,609912,90631,61679,36034
8/04/2022,1148697,2145,398798,560481,80906,68386,37981
9/04/2022,796901,1470,340798,347288,33909,45983,27453
10/04/2022,591978,1140,252398,256976,12245,57057,12162
11/04/2022,949614,4229,384253,448435,39600,58350,14747
12/04/2022,1094202,3284,353506,604007,42133,63684,27588
13/04/2022,1058280,2436,342958,491539,123367,64708,33272
14/04/2022,956736,6299,268981,526829,70214,54683,29730
15/04/2022,704302,2273,307299,296434,36091,43760,18445
16/04/2022,593386,1484,233748,273364,32102,45607,7081
17/04/2022,427995,1066,169096,200627,11747,39925,5534
18/04/2022,479630,1061,253888,97450,73313,42094,11824
19/04/2022,939528,6638,235847,558588,50880,70923,16652
20/04/2022,948590,5219,218535,529807,88995,65309,40725
21/04/2022,896305,5481,227701,504372,75682,59726,23343
22/04/2022,804606,5163,193780,437903,109251,46004,12505
23/04/2022,517098,4470,191454,238449,29956,41022,11747
24/04/2022,385233,3379,145194,169606,20505,39624,6925
25/04/2022,579837,3453,168716,266795,74328,45962,20583
26/04/2022,642126,6462,226371,275751,56957,52031,24554
27/04/2022,813227,6732,110052,498638,113329,60272,24204
28/04/2022,730567,5005,209668,349769,90535,51257,24333
29/04/2022,629734,5646,142865,337017,77792,46370,20044
30/04/2022,364742,5899,118145,158416,31790,31342,19150
1/05/2022,313298,5175,98428,119483,22259,47058,20895
2/05/2022,457812,4863,108327,189102,99323,47504,8693
3/05/2022,665822,4228,150482,376653,57399,51828,25232
4/05/2022,616452,8650,125439,257799,133422,67439,23703
5/05/2022,588167,10340,113233,287698,100486,48942,27468
6/05/2022,617645,9782,127944,269657,142985,43254,24023
7/05/2022,347264,9139,110421,128521,36248,44534,18401
8/05/2022,282127,5876,92153,100585,11858,47432,24223
9/05/2022,713929,4088,237432,258527,140236,57903,15743
10/05/2022,630723,10633,167062,269865,90383,66994,25786
11/05/2022,686311,11049,169822,234233,176109,67464,27634
12/05/2022,632668,10766,174135,246428,117327,55276,28736
13/05/2022,565688,9077,99692,264382,101018,59171,32348
14/05/2022,444498,9062,218137,122465,24344,47620,22870
15/05/2022,375807,4597,141080,93394,37716,53461,45559
16/05/2022,607067,4514,139267,178311,188974,77952,18049
17/05/2022,594487,6645,154108,262633,94606,66740,9755
18/05/2022,746951,9984,184592,248447,231776,63955,8197
19/05/2022,587663,1879,180250,186853,147921,58175,12585
20/05/2022,619294,14529,169540,151487,161273,53626,68839
21/05/2022,370923,5628,162459,118094,34106,43676,6960
22/05/2022,329353,7948,136105,46162,18681,40154,80303
23/05/2022,538665,2487,145932,160598,160641,51482,17525
24/05/2022,579223,6832,161173,203994,106292,54914,46018
25/05/2022,634244,7751,165437,162882,222944,53969,21261
26/05/2022,508811,6190,151807,113397,145954,46918,44545
27/05/2022,568021,5022,155811,196748,119968,39231,51241
28/05/2022,288166,4689,139312,56141,20164,32100,35760
29/05/2022,277372,2303,120884,41170,11716,31898,69401
30/05/2022,406178,2872,108360,140283,81229,42799,30635
31/05/2022,618506,6051,138472,194974,178685,44369,55955
1/06/2022,691996,4779,145278,189087,256788,45225,50839
2/06/2022,524549,6796,131042,155018,135175,38596,57922
3/06/2022,541949,3749,125080,164041,167543,34297,47239
4/06/2022,252952,3249,112831,58546,42217,24600,11509
5/06/2022,266183,2980,111752,48439,23262,23445,56305
6/06/2022,436572,2661,87588,68949,165590,38596,73188
7/06/2022,650252,7877,138448,274646,102409,40895,85977
8/06/2022,699684,4829,137223,239194,214972,40919,62547
9/06/2022,564952,4424,126359,189179,139883,36120,68987
10/06/2022,543738,5528,122969,184563,128100,31404,71174
11/06/2022,283578,4396,131397,32620,52341,21185,41639
12/06/2022,203479,2847,93876,32789,24222,25505,24240
13/06/2022,563109,3186,91403,216572,156543,32438,62967
14/06/2022,843466,9738,134911,466046,107796,37180,87795
15/06/2022,718763,6682,131526,255464,202836,38429,83826
16/06/2022,521397,6107,120596,182532,148410,34948,28804
17/06/2022,585077,5380,122586,258345,147678,30003,21085
18/06/2022,228469,3873,112072,47931,25300,25950,13343
19/06/2022,275184,5273,104979,51598,42889,28674,41771
20/06/2022,790377,3537,95694,391495,103602,35627,160422
21/06/2022,812241,11549,127559,423403,136535,39363,73832
22/06/2022,805647,7859,128178,347114,198914,38040,85542
23/06/2022,771957,9316,124436,341709,165587,26229,104680
24/06/2022,758211,6483,123256,366579,141853,42369,77671
25/06/2022,316716,5619,105602,76403,83851,26045,19196
26/06/2022,287192,3922,110047,64995,34029,33125,41074
27/06/2022,924695,4546,116290,474378,167010,40431,122040
28/06/2022,933241,9275,134677,540372,129026,33393,86498
29/06/2022,930057,12261,165714,469009,203240,57612,22221
30/06/2022,1057817,9594,138645,449983,228989,41416,189190
1/07/2022,934970,6117,129554,476412,192544,37218,93125
2/07/2022,358629,5284,124051,110538,28558,35574,54624
3/07/2022,360520,4435,116444,93539,44463,37078,64561
4/07/2022,898068,2425,178390,523021,86000,46874,61358
5/07/2022,1187430,5458,165030,702916,178950,44664,90412
6/07/2022,1229856,19098,170854,630128,240397,71903,97476
7/07/2022,1034968,7052,170223,502488,187477,51721,116007
8/07/2022,982320,4382,169057,503965,170245,43663,91008
9/07/2022,502947,4337,160904,130728,101770,42526,62682
10/07/2022,425440,2415,156050,107918,37832,37206,84019
11/07/2022,1108703,4663,152765,611145,213405,57063,69662
12/07/2022,1195090,23419,209715,623252,203793,57708,77203
13/07/2022,1449607,3596,361088,662477,256667,58937,106842
14/07/2022,958100,5236,246981,314130,237649,49892,104212
15/07/2022,1012686,4725,248952,345862,202000,52463,158684
16/07/2022,550887,3837,242724,113855,78194,45399,66878
17/07/2022,458352,1447,227685,83169,40624,45841,59586
18/07/2022,1235239,5404,253133,668825,173011,63142,71724
19/07/2022,1524132,32465,255486,917645,175691,60961,81884
20/07/2022,1595646,2572,560829,550036,322706,65710,93793
21/07/2022,1122490,3136,376657,342792,226965,61360,111580
22/07/2022,1076423,1750,374098,384408,182257,54799,79111
23/07/2022,635147,2115,362251,99228,90783,43917,36853
24/07/2022,548890,1120,301860,73681,33358,41092,97779
25/07/2022,1026251,8830,321494,390202,198883,50210,56632
26/07/2022,1172249,16753,421850,424670,191908,52111,64957
27/07/2022,1405964,1179,418290,543926,319673,48232,74664
28/07/2022,1093820,7792,430421,286173,188708,79794,100932
29/07/2022,1353786,2358,768336,258808,203460,57615,63209
30/07/2022,573680,765,380446,91857,21773,36307,42532
31/07/2022,544251,1141,332420,63907,15757,33116,97910
1/08/2022,908799,710,334291,264841,228563,44990,35404
2/08/2022,1174572,5078,447360,468075,140162,53134,60763
3/08/2022,1139637,7526,467463,325995,230154,45108,63391
4/08/2022,1043469,1161,451750,255685,212522,38173,84178
5/08/2022,887945,6345,436907,217490,132583,33757,60863
6/08/2022,1022169,524,818787,82383,53693,26134,40648
7/08/2022,496948,2900,325924,60589,18322,22653,66560
8/08/2022,845376,1863,390543,220415,165965,35103,31487
9/08/2022,1033370,885,450763,363162,135354,31814,51392
10/08/2022,1010757,6054,473375,272377,206610,25492,26849
11/08/2022,993513,1582,469193,213570,180678,35511,92979
12/08/2022,747289,2010,385430,181109,106303,23033,49404
13/08/2022,634669,1381,379220,75057,136560,18884,23567
14/08/2022,460283,649,318142,58658,13955,19668,49211
15/08/2022,873127,4246,529567,142802,125578,25185,45749
16/08/2022,1085480,3925,571552,300694,133197,29305,46807
17/08/2022,979863,1227,491006,275470,154773,27081,30306
18/08/2022,931280,878,488802,196982,162158,22685,59775
19/08/2022,789837,4084,466256,176346,87554,19347,36250
20/08/2022,573112,716,432767,83657,14996,12193,28783
21/08/2022,484089,199,352445,67690,12127,13274,38354
22/08/2022,734997,1235,358320,186843,136721,17271,34607
23/08/2022,881945,1074,421347,275584,153872,18809,11259
24/08/2022,830323,1670,439944,141670,168256,17811,60972
25/08/2022,900302,1168,409560,268091,158890,19696,42897
26/08/2022,697217,1823,356861,163457,127475,14245,33356
27/08/2022,451650,526,328745,83957,15214,10647,12561
28/08/2022,405889,301,271196,70981,23483,10433,29495
29/08/2022,598417,976,263894,165422,115465,15226,37434
30/08/2022,693557,3630,329235,219354,102406,15377,23555
31/08/2022,791356,746,340165,253616,158837,14091,23901
1/09/2022,672152,852,315899,178358,160374,12072,4597
2/09/2022,652225,890,361330,154140,74705,11599,49561
3/09/2022,375688,568,262990,83681,12945,7036,8468
4/09/2022,370120,589,261700,67114,14716,7558,18443
5/09/2022,478001,2559,231535,163683,38249,13580,28395
6/09/2022,670877,1552,272074,247299,131347,14006,4599
7/09/2022,609370,1285,286099,175910,128182,10291,7603
8/09/2022,576741,829,254778,186511,115448,9461,9714
9/09/2022,518961,1189,211087,150323,106397,2061,47904
10/09/2022,312048,568,190908,85449,23862,4104,7157
11/09/2022,314016,404,212244,70103,12535,5622,13108
12/09/2022,510012,1916,217944,189241,74522,4307,22082
13/09/2022,544802,2765,170331,262234,93761,1979,13732
14/09/2022,703482,797,351340,226733,106516,161,17935
15/09/2022,601994,1206,217150,249455,92877,28264,13042
16/09/2022,452316,673,195222,186516,61803,6765,1337
17/09/2022,293849,680,173881,97828,19300,1144,1016
18/09/2022,254310,183,153121,84215,8542,1168,7081
19/09/2022,440498,896,144162,203278,58203,9216,24743
20/09/2022,548491,630,147368,291583,85093,1621,22196
21/09/2022,516960,1098,181607,221210,104890,1593,6562
22/09/2022,612000,898,198012,256211,89743,35505,31631
23/09/2022,512685,336,160149,244854,91640,2022,13684
24/09/2022,263799,1058,149010,95580,12867,15,5269
25/09/2022,222667,492,125237,77213,8291,2404,9030
26/09/2022,465058,1956,133542,251858,47836,11643,18223
27/09/2022,603997,1507,151247,372881,72278,1641,4443
28/09/2022,531368,155,157243,260366,91071,2403,20130
29/09/2022,661460,2550,141386,382334,99931,29230,6029
30/09/2022,448090,587,133081,252160,36765,1231,24266
1/10/2022,239326,588,127787,91586,12277,978,6110
2/10/2022,200404,213,102401,74069,6402,11073,6246
3/10/2022,319534,754,84967,168079,45139,5145,15450
4/10/2022,657643,1217,149537,442132,60842,1536,2379
5/10/2022,580013,780,149638,328233,79852,3098,18412
6/10/2022,680618,904,127116,435092,70897,31919,14690
7/10/2022,521420,533,124355,322581,67022,2517,4412
8/10/2022,217790,188,113807,89773,9048,840,4134
9/10/2022,218584,568,122592,69296,8060,12216,5852
10/10/2022,503627,980,110445,347138,24369,1336,19359
11/10/2022,652783,1405,117881,450125,70406,2242,10724
12/10/2022,558417,730,155108,327924,70589,1239,2827
13/10/2022,630425,775,153278,359466,74876,26907,15123
14/10/2022,451005,574,135959,267751,33172,1051,12498
15/10/2022,216285,621,127930,71900,9735,621,5478
16/10/2022,191670,347,105994,55204,8609,15088,6428
17/10/2022,533751,2248,100214,386408,39157,1152,4572
18/10/2022,607020,700,149038,402683,50383,1220,2996
19/10/2022,513175,618,142432,273795,64039,1128,31163
20/10/2022,569063,1313,127884,336925,68386,27231,7324
